CRN,URL,Course,Title,Instructors,Course Meeting,Credits
10959,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10959,AFSC 101,FOUNDATION OF THE USAF I,,"2:00PM - 2:50PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",2
10960,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10960,AFSC 101,FOUNDATION OF THE USAF I,,"8:00AM - 8:50AM M TBA TBA
4:00PM - 5:59PM W TBA TBA",2
15546,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15546,AFSC 101,FOUNDATION OF THE USAF I,,"8:00AM - 8:59AM T TBA TBA
4:00PM - 5:59PM W TBA TBA",2
10961,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10961,AFSC 201,EVOLUTION OF AIR POWER I,,"3:00PM - 3:50PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",2
10962,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10962,AFSC 201,EVOLUTION OF AIR POWER I,,"9:00AM - 9:50AM M TBA TBA
4:00PM - 5:59PM W TBA TBA",2
10963,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10963,AFSC 301,AIR FORCE LEADERSHIP STUDY I,,"11:30AM - 2:29PM T TBA TBA
4:00PM - 5:59PM W TBA TBA",3
10964,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10964,AFSC 401,NATIONAL SECURITY AFFAIRS I,,"10:00AM - 12:59PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",3
10231,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10231,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Englebretson, Robert E.",9:25AM - 10:40AM TR HRG 100,3
12666,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=12666,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Shibatani, Matt",11:00AM - 11:50AM MWF HUM 227,3
15595,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15595,ANTH 201,INTRO TO SOCIAL/CULTURAL ANTH,"Wool, Zoe H.",9:25AM - 10:40AM TR SEW 303,3
11092,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=11092,ANTH 203,INTRO TO PHYSICAL ANTHROPOLOGY,"McIntosh, Susan K.",10:50AM - 12:05PM TR SEW 305,3
14398,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=14398,ANTH 205,INTRO TO ARCHAEOLOGY,"Fleisher, Jeffrey B.",9:25AM - 10:40AM TR DCC 113,3
10240,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10240,ANTH 300,LINGUISTIC ANALYSIS,"Englebretson, Robert E.",1:00PM - 2:15PM TR BKH 102,3
10233,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10233,ANTH 301,PHONETICS,"Niedzielski, Nancy A.",10:00AM - 10:50AM MWF HRG 125,3
15165,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15165,ANTH 312,AFRICAN PREHISTORY,"Fleisher, Jeffrey B.",1:00PM - 2:15PM TR SEW 560,3
15138,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15138,ANTH 313,LANGUAGE AND CULTURE,"Oko, Christina W.",9:25AM - 10:40AM TR HRG 125,3
11737,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=11737,ANTH 324,DOCUMENTARY PRODUCTION,"Stringer, Tish M.; Huberman, Brian M.",2:30PM - 5:29PM R MED 100,3
15004,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15004,ANTH 343,NEW RELIG MOVEMENTS IN AFRICA,"Bongmba, Elias K.",9:25AM - 10:40AM TR HUM 226,3
15163,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15163,ANTH 345,ARCHAEOLOGY IN SOCIAL CONTEXT,"McIntosh, Susan K.",2:30PM - 3:45PM TR SEW 560,3
15691,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15691,ANTH 370,ARCHAEOLOGICAL LABORATORY,"Fleisher, Jeffrey B.",2:00PM - 4:29PM W TBA TBA,3 TO 6
10235,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10235,ANTH 404,INDEPENDENT STUDY,"Georges, Eugenia", TBA TBA,1 TO 9
15157,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15157,ANTH 404,INDEPENDENT STUDY,"Ballestero, Andrea", TBA TBA,1 TO 9
13020,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=13020,ANTH 404,INDEPENDENT STUDY,"McIntosh, Susan K.", TBA TBA,1 TO 9
13858,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=13858,ANTH 404,INDEPENDENT STUDY,"Wool, Zoe H.", TBA TBA,1 TO 9
10899,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10899,ANTH 404,INDEPENDENT STUDY,"Boyer, Dominic C.", TBA TBA,1 TO 9
10598,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10598,ANTH 404,INDEPENDENT STUDY,"Fleisher, Jeffrey B.", TBA TBA,1 TO 9
15849,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15849,ANTH 411,NEUROLINGUISTICS,"Kemmer, Suzanne E.",2:00PM - 2:50PM MWF HRG 125,3
15161,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15161,ANTH 420,ETHNOGRAPHY STUDIO,"Ballestero, Andrea",2:30PM - 4:59PM T MLC 103,3
10236,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10236,ANTH 490,DIRECTED HONORS RESEARCH,"Georges, Eugenia", TBA TBA,1 TO 3
15158,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15158,ANTH 490,DIRECTED HONORS RESEARCH,"Ballestero, Andrea", TBA TBA,1 TO 3
10891,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10891,ANTH 490,DIRECTED HONORS RESEARCH,"McIntosh, Susan K.", TBA TBA,1 TO 3
13860,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=13860,ANTH 490,DIRECTED HONORS RESEARCH,"Wool, Zoe H.", TBA TBA,1 TO 3
10892,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10892,ANTH 490,DIRECTED HONORS RESEARCH,"Boyer, Dominic C.", TBA TBA,1 TO 3
10893,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=10893,ANTH 490,DIRECTED HONORS RESEARCH,"Fleisher, Jeffrey B.", TBA TBA,1 TO 3
15764,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15764,ANTH 493,SENIOR RESEARCH PREPARATION,"Wool, Zoe H.", TBA TBA,1
15167,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201710&p_crn=15167,ANTH 512,AFRICAN PREHISTORY,"Fleisher, Jeffrey B.",1:00PM - 2:15PM TR SEW 560,3
