CRN,URL,Course,Title,Instructors,Course Meeting,Credits
30058,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30058,APPL 800,RESEARCH AND THESIS,"Pitkow, Xaq", TBA TBA,1 TO 15
30059,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30059,APPL 800,RESEARCH AND THESIS,"Wong, Michael S.", TBA TBA,1 TO 15
30060,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30060,APPL 800,RESEARCH AND THESIS,"Robinson, Jacob T.", TBA TBA,1 TO 15
30061,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30061,APPL 800,RESEARCH AND THESIS,"Halas, Naomi", TBA TBA,1 TO 15
30062,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30062,APPL 800,RESEARCH AND THESIS,"Kelly, Kevin F.", TBA TBA,1 TO 15
30063,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30063,APPL 800,RESEARCH AND THESIS,"Kono, Junichiro", TBA TBA,1 TO 15
30064,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30064,APPL 800,RESEARCH AND THESIS,"Han, Yimo", TBA TBA,1 TO 15
30065,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30065,APPL 800,RESEARCH AND THESIS,"Mohite, Aditya D.", TBA TBA,1 TO 15
30066,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30066,APPL 800,RESEARCH AND THESIS,"Igoshin, Oleg", TBA TBA,1 TO 15
30067,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30067,APPL 800,RESEARCH AND THESIS,"Gustavsson, Anna-Karin E.", TBA TBA,1 TO 15
30068,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30068,APPL 800,RESEARCH AND THESIS,"Tour, James M.", TBA TBA,1 TO 15
30069,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30069,APPL 800,RESEARCH AND THESIS,"Alabastri, Alessandro", TBA TBA,1 TO 15
30070,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30070,APPL 800,RESEARCH AND THESIS,"Ajayan, Pulickel M.", TBA TBA,1 TO 15
30071,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30071,APPL 800,RESEARCH AND THESIS,"Chen, Songtao", TBA TBA,1 TO 15
30072,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30072,APPL 800,RESEARCH AND THESIS,"Zhu, Hanyu", TBA TBA,1 TO 15
30073,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30073,APPL 800,RESEARCH AND THESIS,"Natelson, Doug", TBA TBA,1 TO 15
30074,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30074,APPL 800,RESEARCH AND THESIS,"Hulet, Randy", TBA TBA,1 TO 15
30075,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30075,APPL 800,RESEARCH AND THESIS,"Szablowski, Jerzy", TBA TBA,1 TO 15
30076,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30076,APPL 800,RESEARCH AND THESIS,"Killian, Thomas C.", TBA TBA,1 TO 15
30077,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30077,APPL 800,RESEARCH AND THESIS,"Nordlander, Peter J.", TBA TBA,1 TO 15
30078,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30078,APPL 800,RESEARCH AND THESIS,"Landes, Christy F.", TBA TBA,1 TO 15
30079,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30079,APPL 800,RESEARCH AND THESIS,"Naik, Gururaj V.", TBA TBA,1 TO 15
30225,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30225,APPL 800,RESEARCH AND THESIS,"Veeraraghavan, Ashok", TBA TBA,1 TO 15
30303,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30303,APPL 800,RESEARCH AND THESIS,"Luan, Lan", TBA TBA,1 TO 15
30304,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30304,APPL 800,RESEARCH AND THESIS,"Link, Stephan", TBA TBA,1 TO 15
30305,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30305,APPL 800,RESEARCH AND THESIS,"Wolynes, Peter", TBA TBA,1 TO 15
30468,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30468,APPL 800,RESEARCH AND THESIS,"Morosan, Emilia", TBA TBA,1 TO 15
30469,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30469,APPL 800,RESEARCH AND THESIS,"Kolomeisky, Anatoly B.", TBA TBA,1 TO 15
30470,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30470,APPL 800,RESEARCH AND THESIS,"Pagano, Guido", TBA TBA,1 TO 15
30756,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30756,APPL 800,RESEARCH AND THESIS,"Xie, Chong", TBA TBA,1 TO 15
30757,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30757,APPL 800,RESEARCH AND THESIS,"Verduzco, Rafael", TBA TBA,1 TO 15
30758,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30758,APPL 800,RESEARCH AND THESIS,"Yi, Ming", TBA TBA,1 TO 15
31048,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=31048,APPL 800,RESEARCH AND THESIS,"Chan, Anthony A.", TBA TBA,1 TO 15
31049,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=31049,APPL 800,RESEARCH AND THESIS,"Tang, Ming", TBA TBA,1 TO 15
30958,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30958,ARCH 105,"ENVIRONMENT, CULTURE & SOCIETY","MacDonnell, Kevin T.",10:30AM - 12:10PM TWR FULLY ONLINE,3
30995,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30995,ARCH 400,ARCH UNDERGRAD INTERNSHIP,"Geiser, Reto", TBA TBA,1 TO 4
30913,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30913,ARTS 225,BEGINNING DRAWING,"Fowler, Will",9:00AM - 12:15PM MW TBA TBA,3
30914,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30914,ARTS 301,BEGINNING PAINTING,"Fowler, Will",9:00AM - 12:15PM MW TBA TBA,3
30835,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30835,ASTR 101,"STARS, GALAXIES & THE UNIVERSE","Johns-Krull, Christopher M.",10:00AM - 11:45AM MWF FULLY ONLINE,3
30916,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30916,BIOE 342,LABORATORY IN TISSUE CULTURE,"Ghosn, Bilal",8:00AM - 3:00PM MTWF TBA TBA,1
30889,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30889,BIOE 348,MOLECULAR TECHNIQUES IN BIOE,"Ghosn, Bilal",3:00PM - 4:35PM MTWR BRC 285,3
30476,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30476,BIOE 401,UNDERGRADUATE RESEARCH,"Ghosn, Bilal", TBA TBA,1 TO 4
30105,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30105,BIOE 500,GRADUATE RESEARCH,"Raphael, Rob", TBA TBA,1 TO 15
30320,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30320,BIOE 500,GRADUATE RESEARCH,"Bao, Gang", TBA TBA,1 TO 15
30321,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30321,BIOE 500,GRADUATE RESEARCH,"Diehl, Michael R.", TBA TBA,1 TO 15
30322,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30322,BIOE 500,GRADUATE RESEARCH,"Grande-Allen, K. Jane", TBA TBA,1 TO 15
30323,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30323,BIOE 500,GRADUATE RESEARCH,"Richards-Kortum, Rebecca R.", TBA TBA,1 TO 15
30324,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30324,BIOE 500,GRADUATE RESEARCH,"Igoshin, Oleg", TBA TBA,1 TO 15
30325,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30325,BIOE 500,GRADUATE RESEARCH,"Mikos, Antonios G.", TBA TBA,1 TO 15
30326,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30326,BIOE 500,GRADUATE RESEARCH,"Grande-Allen, K. Jane", TBA TBA,1 TO 15
30327,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30327,BIOE 500,GRADUATE RESEARCH,"Tabor, Jeffrey", TBA TBA,1 TO 15
30328,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30328,BIOE 500,GRADUATE RESEARCH,"Tkaczyk, Tomasz", TBA TBA,1 TO 15
30329,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30329,BIOE 500,GRADUATE RESEARCH,"Zhang, David Y.", TBA TBA,1 TO 15
30330,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30330,BIOE 500,GRADUATE RESEARCH,"Robinson, Jacob T.", TBA TBA,1 TO 15
30331,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30331,BIOE 500,GRADUATE RESEARCH,"Wolynes, Peter", TBA TBA,1 TO 15
30357,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30357,BIOE 500,GRADUATE RESEARCH,"Drezek, Rebekah A.", TBA TBA,1 TO 15
30358,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30358,BIOE 500,GRADUATE RESEARCH,"Miller, Jordan S.", TBA TBA,1 TO 15
30361,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30361,BIOE 500,GRADUATE RESEARCH,"Pasquali, Matteo", TBA TBA,1 TO 15
30425,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30425,BIOE 500,GRADUATE RESEARCH,"Hartgerink, Jeffrey D.", TBA TBA,1 TO 15
30436,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30436,BIOE 500,GRADUATE RESEARCH,"Veiseh, Omid", TBA TBA,1 TO 15
30490,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30490,BIOE 500,GRADUATE RESEARCH,"Hilton, Isaac B.", TBA TBA,1 TO 15
30491,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30491,BIOE 500,GRADUATE RESEARCH,"Bashor, Caleb J.", TBA TBA,1 TO 15
30492,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30492,BIOE 500,GRADUATE RESEARCH,"Warmflash, Aryeh", TBA TBA,1 TO 15
30494,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30494,BIOE 500,GRADUATE RESEARCH,"Segatori, Laura", TBA TBA,1 TO 15
30526,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30526,BIOE 500,GRADUATE RESEARCH,"Gao, Xue", TBA TBA,1 TO 15
30546,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30546,BIOE 500,GRADUATE RESEARCH,"McHugh, Kevin J.", TBA TBA,1 TO 15
30547,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30547,BIOE 500,GRADUATE RESEARCH,"Cheung-Wyker, Margaret", TBA TBA,1 TO 15
30548,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30548,BIOE 500,GRADUATE RESEARCH,"Harrington, Daniel A.", TBA TBA,1 TO 15
30550,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30550,BIOE 500,GRADUATE RESEARCH,"Szablowski, Jerzy", TBA TBA,1 TO 15
30551,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30551,BIOE 500,GRADUATE RESEARCH,"Lu, George", TBA TBA,1 TO 15
30549,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30549,BIOE 500,GRADUATE RESEARCH,"McHugh, Kevin J.", TBA TBA,1 TO 15
30552,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30552,BIOE 500,GRADUATE RESEARCH,"Kalluri, Raghu", TBA TBA,1 TO 15
30600,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30600,BIOE 500,GRADUATE RESEARCH,"Luan, Lan", TBA TBA,1 TO 15
30749,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30749,BIOE 500,GRADUATE RESEARCH,"Kirienko, Natasha", TBA TBA,1 TO 15
30766,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30766,BIOE 500,GRADUATE RESEARCH,"Gao, Yang", TBA TBA,1 TO 15
30765,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30765,BIOE 500,GRADUATE RESEARCH,"Lillehoj, Peter B.", TBA TBA,1 TO 15
30768,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30768,BIOE 500,GRADUATE RESEARCH,"Sirianni, Rachael", TBA TBA,1 TO 15
31051,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=31051,BIOE 500,GRADUATE RESEARCH,"Wettergreen, Matthew A.", TBA TBA,1 TO 15
31085,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=31085,BIOE 500,GRADUATE RESEARCH,"Thyer, Ross T.", TBA TBA,1 TO 15
31126,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=31126,BIOE 500,GRADUATE RESEARCH,"Vlassakis, Julea", TBA TBA,1 TO 15
31130,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=31130,BIOE 500,GRADUATE RESEARCH,"Xie, Chong", TBA TBA,1 TO 15
31168,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=31168,BIOE 600,GRAD BIOE INDUSTRY INTERNSHIP,"Wettergreen, Matthew A.", TBA TBA,6
30777,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30777,BIOE 607,RES CONCENTRATION COMPONENT II,"Bao, Gang", TBA TBA,5
30931,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30931,BIOE 607,RES CONCENTRATION COMPONENT II,"Bashor, Caleb J.", TBA TBA,5
30932,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30932,BIOE 607,RES CONCENTRATION COMPONENT II,"Veiseh, Omid", TBA TBA,5
30895,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30895,BIOE 648,MOLECULAR TECHNIQUES IN BIOENG,"Ghosn, Bilal",3:00PM - 4:35PM MTWR BRC 285,3
31106,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=31106,BIOS 007,VISITING RESEARCH,"Saltz, Julia B.", TBA TBA,0
31107,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=31107,BIOS 007,VISITING RESEARCH,"Saltz, Julia B.", TBA TBA,0
30867,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30867,BIOS 110,INTRODUCTION TO RESEARCH,"Nikonowicz, Edward P.", TBA TBA,5
30800,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30800,BIOS 299,EXPERIENTIAL EDUC IN BIOS,"Ross, Cana; Phillips, Dereth R.", TBA TBA,1
30868,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30868,BIOS 300,PARADIGMS IN BIOCHM & CELL BIO,"Catanese, Jamie",8:00PM - 9:15PM MTWR FULLY ONLINE,3
30610,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30610,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Ross, Cana", TBA TBA,1 TO 4
30616,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30616,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Warmflash, Aryeh", TBA TBA,1 TO 4
30612,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30612,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Bartel, Bonnie", TBA TBA,1 TO 4
30639,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30639,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Beckingham, Kathleen M.", TBA TBA,1 TO 4
30613,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30613,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Bennett, Matthew", TBA TBA,1 TO 4
30614,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30614,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Braam, Janet", TBA TBA,1 TO 4
30646,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30646,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Carson, Daniel D.", TBA TBA,1 TO 4
30617,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30617,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Ajo-Franklin, Caroline M.", TBA TBA,1 TO 4
30618,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30618,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Gustin, Michael", TBA TBA,1 TO 4
30619,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30619,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Chappell, James E.", TBA TBA,1 TO 4
30642,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30642,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Levine, Herbert", TBA TBA,1 TO 4
30620,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30620,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Lwigale, Peter Y.", TBA TBA,1 TO 4
30638,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30638,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Matsuda, Seiichi P.", TBA TBA,1 TO 4
30640,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30640,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Lavery, Laura", TBA TBA,1 TO 4
30631,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30631,BIOS 310,IND RES FOR BIOS UNDERGRADS,"McNew, James A.", TBA TBA,1 TO 4
30621,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30621,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Nakhleh, Luay", TBA TBA,1 TO 4
30622,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30622,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Nikonowicz, Edward P.", TBA TBA,1 TO 4
30623,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30623,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Gao, Yang", TBA TBA,1 TO 4
30624,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30624,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Onuchic, Jose", TBA TBA,1 TO 4
30625,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30625,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Catanese, Jamie", TBA TBA,1 TO 4
30628,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30628,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Phillips, George N.", TBA TBA,1 TO 4
30626,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30626,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Segatori, Laura", TBA TBA,1 TO 4
30629,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30629,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Shamoo, Yousif", TBA TBA,1 TO 4
30627,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30627,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Silberg, Joff", TBA TBA,1 TO 4
30630,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30630,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Stern, Michael", TBA TBA,1 TO 4
30641,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30641,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Stewart, Charles R.", TBA TBA,1 TO 4
30635,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30635,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Tao, Yizhi J.", TBA TBA,1 TO 4
30633,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30633,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Wagner, Daniel S.", TBA TBA,1 TO 4
30632,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30632,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Uribe, Rosa A.", TBA TBA,1 TO 4
30634,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30634,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Thomas, Collin E.", TBA TBA,1 TO 4
30637,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30637,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Xiao, Han", TBA TBA,1 TO 4
30647,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30647,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Tabor, Jeffrey", TBA TBA,1 TO 4
30636,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30636,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Kirienko, Natasha", TBA TBA,1 TO 4
30644,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30644,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Beason-Abmayr, Beth", TBA TBA,1 TO 4
30645,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30645,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Bashor, Caleb J.", TBA TBA,1 TO 4
30648,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30648,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Hilton, Isaac B.", TBA TBA,1 TO 4
30668,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30668,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Dunham, Amy E.", TBA TBA,1 TO 4
30669,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30669,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Egan, Scott P.", TBA TBA,1 TO 4
30670,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30670,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Miller, Thomas E.", TBA TBA,1 TO 4
30672,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30672,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Rudolf, Volker", TBA TBA,1 TO 4
30674,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202230&p_crn=30674,BIOS 310,IND RES FOR BIOS UNDERGRADS,"Saltz, Julia B.", TBA TBA,1 TO 4
