CRN,URL,Course,Title,Instructors,Course Meeting,Credits
30001,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30001,ANTH 800,RESEARCH AND THESIS,"Faubion, Jim", TBA TBA,3 TO 9
30182,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30182,APPL 800,RESEARCH AND THESIS,, TBA TBA,1 TO 15
30217,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30217,ARCH 700,PRACTICUM,, TBA TBA,3
30002,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30002,ARCH 711,SPECIAL PROJECTS,"Wittenberg, Gordon G.", TBA TBA,1 TO 9
30255,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30255,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Cates, Susan", TBA TBA,1 TO 3
30374,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30374,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Shamoo, Yousif", TBA TBA,1 TO 3
30375,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30375,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Wagner, Daniel S.", TBA TBA,1 TO 3
30381,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30381,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Stern, Michael", TBA TBA,1 TO 3
30382,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30382,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Zhong, Weiwei", TBA TBA,1 TO 3
30397,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30397,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Stewart, Charles R.", TBA TBA,1 TO 3
30398,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30398,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Papadopoulos, Pamela C.", TBA TBA,1 TO 3
30408,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30408,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Beckingham, Kathleen M.", TBA TBA,1 TO 3
30116,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30116,BIOC 587,SEM 1ST YR BIOCHEM-CELL BIOL,"Eich, Elizabeth A.",9:00AM - 12:00PM R HNZ 201,3
30410,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30410,BIOC 611,RESEARCH SEMINAR,"Papadopoulos, Pamela C.",2:15PM - 4:30PM F BRC 286,1
30178,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30178,BIOC 777,VISITING RESEARCH TRAINEE,, TBA TBA,0
30131,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30131,BIOC 800,BCB GRADUATE RESEARCH,"Bartel, Bonnie", TBA TBA,1 TO 15
30139,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30139,BIOC 800,BCB GRADUATE RESEARCH,"Beckingham, Kathleen M.", TBA TBA,1 TO 15
30140,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30140,BIOC 800,BCB GRADUATE RESEARCH,"Bennett, Matthew", TBA TBA,1 TO 15
30141,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30141,BIOC 800,BCB GRADUATE RESEARCH,"Braam, Janet", TBA TBA,1 TO 15
30142,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30142,BIOC 800,BCB GRADUATE RESEARCH,"Carson, Daniel D.", TBA TBA,1 TO 15
30143,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30143,BIOC 800,BCB GRADUATE RESEARCH,"Farach-Carson, Cindy", TBA TBA,1 TO 15
30144,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30144,BIOC 800,BCB GRADUATE RESEARCH,"Gustin, Michael", TBA TBA,1 TO 15
30145,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30145,BIOC 800,BCB GRADUATE RESEARCH,"Lwigale, Peter Y.", TBA TBA,1 TO 15
30146,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30146,BIOC 800,BCB GRADUATE RESEARCH,"Matsuda, Seiichi P.", TBA TBA,1 TO 15
30221,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30221,BIOC 800,BCB GRADUATE RESEARCH,"McNew, James A.", TBA TBA,1 TO 15
30357,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30357,BIOC 800,BCB GRADUATE RESEARCH,"Nikonowicz, Edward P.", TBA TBA,1 TO 15
30147,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30147,BIOC 800,BCB GRADUATE RESEARCH,"Phillips, George N.", TBA TBA,1 TO 15
30222,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30222,BIOC 800,BCB GRADUATE RESEARCH,"Segatori, Laura", TBA TBA,1 TO 15
30148,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30148,BIOC 800,BCB GRADUATE RESEARCH,"Shamoo, Yousif", TBA TBA,1 TO 15
30149,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30149,BIOC 800,BCB GRADUATE RESEARCH,"Silberg, Joff", TBA TBA,1 TO 15
30150,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201530&p_crn=30150,BIOC 800,BCB GRADUATE RESEARCH,"Stern, Michael", TBA TBA,1 TO 15
