CRN,URL,Course,Title,Instructors,Course Meeting,Credits
22195,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=22195,AFSC 102,FOUNDATION OF THE USAF II,,"9:00AM - 9:50AM M TBA TBA
4:00PM - 5:59PM W TBA TBA",2
22512,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=22512,AFSC 102,FOUNDATION OF THE USAF II,,"3:00PM - 3:50PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",2
24354,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=24354,AFSC 102,FOUNDATION OF THE USAF II,,"1:00PM - 1:50PM W TBA TBA
4:00PM - 6:00PM W TBA TBA",2
22514,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=22514,AFSC 202,EVOLUTION OF AIR POWER II,,"2:00PM - 2:50PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",2
22515,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=22515,AFSC 202,EVOLUTION OF AIR POWER II,,"8:00AM - 8:50AM F TBA TBA
4:00PM - 5:59PM W TBA TBA",2
22511,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=22511,AFSC 302,AIR FORCE LEADERSHIP STUDY II,,"12:00PM - 2:59PM T TBA TBA
4:00PM - 5:59PM W TBA TBA",3
22516,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=22516,AFSC 302,AIR FORCE LEADERSHIP STUDY II,,"12:00PM - 2:59PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",3
22517,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=22517,AFSC 402,NATIONAL SECURITY AFFAIRS II,,"10:00AM - 12:50PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",3
21107,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=21107,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Crosswhite, Katherine M.",10:00AM - 10:50AM MWF DCH 1064,3
23212,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=23212,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Pantos, Andrew J.",9:25AM - 10:40AM TR KCK 100,3
24068,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=24068,ANTH 201,INTRO TO SOCIAL/CULTURAL ANTH,"Howe, Cymene",10:50AM - 12:05PM TR SEW 309,3
25967,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=25967,ANTH 203,INTRO TO PHYSICAL ANTHROPOLOGY,"Camacho, Shannon Y.",4:00PM - 5:30PM TR HRZ 120,3
25386,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=25386,ANTH 205,INTRO TO ARCHAEOLOGY,"Fleisher, Jeffrey B.",9:25AM - 10:40AM TR KWG 100,3
23455,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=23455,ANTH 212,PERSPECTIVES ON MODERN ASIA,"Vann, Elizabeth F.; Lewis, Steven W.; Shehabuddin, Elora",10:50AM - 12:05PM TR SEW 307,3
25388,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=25388,ANTH 308,THE HISTORICAL IMAGINATION,"Faubion, Jim",1:00PM - 2:15PM TR RZR 106,3
25395,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=25395,ANTH 312,AFRICAN PREHISTORY,"Fleisher, Jeffrey B.",2:30PM - 3:45PM TR MEL 254,3
25472,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=25472,ANTH 323,INTRODUCTION TO PHONOLOGY,"Crosswhite, Katherine M.",9:00AM - 9:50AM MWF HRG 125,3
25851,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=25851,ANTH 331,ANCIENT NEAR EAST,"Costello, Sarah K.",2:00PM - 4:59PM M SEW 562,3
25399,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201120&p_crn=25399,ANTH 332,SOCIAL LIFE OF CLEAN ENERGY,"Howe, Cymene",2:30PM - 5:29PM R RZR 305,3
