CRN,URL,Course,Title,Instructors,Course Meeting,Credits
20784,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201920&p_crn=20784,AFSC 102,FOUNDATION OF THE USAF II,,"9:00AM - 10:00AM T TBA TBA
2:30PM - 4:20PM W TBA TBA",2
20785,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201920&p_crn=20785,AFSC 102,FOUNDATION OF THE USAF II,,"12:00PM - 12:50PM W TBA TBA
2:30PM - 4:20PM W TBA TBA",2
20786,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201920&p_crn=20786,AFSC 202,EVOLUTION OF AIR POWER II,,"8:00AM - 9:00AM T TBA TBA
2:30PM - 4:20PM W TBA TBA",2
20787,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201920&p_crn=20787,AFSC 202,EVOLUTION OF AIR POWER II,,"1:00PM - 1:50PM W TBA TBA
2:30PM - 4:20PM W TBA TBA",2
20807,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201920&p_crn=20807,AFSC 302,AIR FORCE LEADERSHIP STUDY II,,"8:00AM - 11:00AM W TBA TBA
2:30PM - 4:20PM W TBA TBA",3
20500,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201920&p_crn=20500,AFSC 402,NATIONAL SECURITY AFFAIRS II,,"10:00AM - 12:50PM W TBA TBA
2:30PM - 4:20PM W TBA TBA",3
20331,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201920&p_crn=20331,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Manker, Jonathan",10:00AM - 10:50AM MWF HRG 100,3
26009,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201920&p_crn=26009,ANTH 201,INTRO TO SOCIAL/CULTURAL ANTH,"Mitchell, Beverly M.",1:00PM - 2:15PM TR RZR 123,3
24489,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201920&p_crn=24489,ANTH 301,PHONETICS,"Manker, Jonathan",1:00PM - 1:50PM MWF SEW 307,3
25583,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201920&p_crn=25583,ANTH 347,THE U.S. AS A FOREIGN COUNTRY,"Faubion, Jim",10:50AM - 12:05PM TR SEW 560,3
