CRN,URL,Course,Title,Instructors,Course Meeting,Credits
26219,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201220&p_crn=26219,AFSC 402,NATIONAL SECURITY AFFAIRS II,,"10:00AM - 12:50PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",3
21107,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201220&p_crn=21107,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Niedzielski, Nancy A.",10:00AM - 10:50AM MWF HRZ 210,3
23212,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201220&p_crn=23212,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Yoon, So Yeon",10:50AM - 12:05PM TR KCK 101,3
25386,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201220&p_crn=25386,ANTH 205,INTRO TO ARCHAEOLOGY,"Fleisher, Jeffrey B.",9:25AM - 10:40AM TR DCC 113,3
26503,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201220&p_crn=26503,ANTH 212,PERSPECTIVES ON MODERN ASIA,"Lewis, Steven W.; Radhakrishnan, Ratheesh",10:50AM - 12:05PM TR DCH 1055,3
26373,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201220&p_crn=26373,ANTH 290,HISTORY & ETHNOGRAPHY,"Farfan-Santos, Elizabeth",4:00PM - 4:50PM MWF RZR 121,3
26485,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201220&p_crn=26485,ANTH 305,HISTORICAL LINGUISTICS,"Oko, Christina W.",10:50AM - 12:05PM TR GRB W211,3
25472,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201220&p_crn=25472,ANTH 323,INTRODUCTION TO PHONOLOGY,"McGowan, Kevin B.",9:00AM - 9:50AM MWF SEW 305,3
25399,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201220&p_crn=25399,ANTH 332,SOCIAL LIFE OF CLEAN ENERGY,"Howe, Cymene",2:30PM - 5:29PM R BKH 233,3
26814,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201220&p_crn=26814,ANTH 336,BECOMING A DOCTOR,"Faubion, Jim",2:30PM - 3:45PM TR HBH 21,3
