CRN,URL,Course,Title,Instructors,Course Meeting,Credits
20379,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20379,ARAB 202,INTERMEDIATE MODERN ARABIC II,"Awad, Maher M.",1:00PM - 1:50PM MWF RZR 204,4
20380,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20380,ARAB 302,SEMINAR IN ARABIC,"Awad, Maher M.",2:00PM - 2:50PM MWF RZR 204,3
20381,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20381,ARAB 399,INDEPENDENT STUDY,"Awad, Maher M.", TBA TBA,1 TO 6
20257,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20257,ARCH 102,PRINCIPLES OF ARCHITECTURE I,"Samuels, Danny M.; Grenader, Nonya S.",2:00PM - 5:00PM MWF ANH 212,4
20258,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20258,ARCH 132,FRESH SEM ARCH ISSUES,"Casbarian, John J.",4:00PM - 5:30PM T ANH 117,2
20259,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20259,ARCH 202,PRINCIPLES OF ARCH II,"Wittenberg, Gordon G.; Morrow, Michael M.",1:00PM - 5:00PM MWF ANH 146,6
20261,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20261,ARCH 302,PRINCIPLES OF ARCHITECTURE III,"Cannady, William T.",1:00PM - 5:00PM MWF ANH 102,6
20262,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20262,ARCH 302,PRINCIPLES OF ARCHITECTURE III,"Finley, Dawn M.",1:00PM - 5:00PM MWF TBA TBA,6
20263,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20263,ARCH 302,PRINCIPLES OF ARCHITECTURE III,"Lally, Sean",1:00PM - 5:00PM MWF ANH 237,6
20264,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20264,ARCH 302,PRINCIPLES OF ARCHITECTURE III,"Parsons, Spencer W.",1:00PM - 5:00PM MWF ANH 236,6
22874,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=22874,ARCH 309,DESIGN OF STRUCTURES II,"Spieler, Christof T.; Taylor, Rives T.; Wittenberg, Gordon G.",8:00AM - 9:15AM TR TBA TBA,3
20265,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20265,ARCH 313,SUSTAINABLE DESIGN,"Taylor, Rives T.",7:00PM - 9:30PM R ANH 117,3
22248,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=22248,ARCH 329,STREETS AND URBAN LIFE,"Hamadeh, Shirine T.",1:00PM - 4:00PM T HRG 124,3
20269,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20269,ARCH 334,BUILDING WORKSHOP II,"Samuels, Danny M.; Grenader, Nonya S.",10:50AM - 12:05PM TS TBA TBA,3
20270,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20270,ARCH 346,ARCHITECTURE AND THE CITY II,"El-Dahdah, Fares",2:30PM - 3:50PM TR TBA TBA,3
20272,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20272,ARCH 358,CAST MODERNITY,"Oliver, Douglas E.",9:00AM - 11:30AM F ANH 117,3
20273,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20273,ARCH 368,SEM: TECHNOLOGY AND SOCIETY,"Kwinter, Sanford N.",10:00AM - 12:00PM M ANH 148,3
22784,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=22784,ARCH 373,CITIES IN MUSLIM MEDITERRANEAN,"Hamadeh, Shirine T.",1:00PM - 4:00PM R HRG 126,3
20274,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20274,ARCH 374,THE JOY OF MATERIALS,"Jimenez, Carlos",9:00AM - 11:30AM M ANH 117,3
22872,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=22872,ARCH 378,MEAN GREEN MACHINE,"Lee, Clover S.",9:30AM - 12:00PM W TBA TBA,3
20275,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20275,ARCH 384,CONCEPTUAL ART & ARCH,"Last, Nana D.",9:30AM - 12:00PM F TBA TBA,3
20277,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20277,ARCH 402,PRINCIPLES OF ARCHITECTURE IV,"Cannady, William T.",1:00PM - 5:00PM MWF ANH 102,6
20278,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20278,ARCH 402,PRINCIPLES OF ARCHITECTURE IV,"Finley, Dawn M.",1:00PM - 5:00PM MWF TBA TBA,6
20279,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20279,ARCH 402,PRINCIPLES OF ARCHITECTURE IV,"Lally, Sean",1:00PM - 5:00PM MWF ANH 237,6
20280,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20280,ARCH 402,PRINCIPLES OF ARCHITECTURE IV,"Parsons, Spencer W.",1:00PM - 5:00PM MWF ANH 236,6
20281,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20281,ARCH 416,DESIGN & CONSTRUCTION PROJECT,"Bryson, Barbara White",6:15PM - 9:30PM M TBA TBA,3
20283,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20283,ARCH 423,PROF&MGMT IN ARCH PRACTICE,"Fleishacker, Alan L.; Furr, James E.",4:00PM - 5:20PM TR ABL 123,3
20284,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20284,ARCH 435,INTRO TO ARCH RE-PRESENTATION,"Albers, Andrew S.",6:30PM - 7:45PM TR ANH 210,3
20285,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20285,ARCH 457,AFFORDABLE HOUSING,"Lord, Tom F.",2:30PM - 3:50PM TR ANH 148,3
20286,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20286,ARCH 461,SPECIAL PROJECTS,"Casbarian, John J.", TBA TBA,3 TO 9
20287,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20287,ARCH 461,SPECIAL PROJECTS,"Casbarian, John J.", TBA TBA,3 TO 9
20288,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20288,ARCH 461,SPECIAL PROJECTS,"Cannady, William T.", TBA TBA,3 TO 9
20289,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20289,ARCH 492,PROBLEMS IN KNOWLEDGE & DESIGN,"Kwinter, Sanford N.",5:30PM - 8:00PM T ANH 117,3
20290,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20290,ARCH 500,PRECEPTORSHIP PROGRAM,"Casbarian, John J.", TBA TBA,15
20291,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20291,ARCH 502,CORE DESIGN STUDIO II,"Oliver, Douglas E.",1:00PM - 6:00PM MWF TBA TBA,10
20292,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20292,ARCH 504,CORE DESIGN STUDIO IV,"Hight, Christopher; Robinson, Michael",1:00PM - 6:00PM MWF ANH 143,10
22875,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=22875,ARCH 509,DESIGN OF STRUCTURES II,"Spieler, Christof T.; Taylor, Rives T.; Wittenberg, Gordon G.",8:00AM - 9:15AM TR TBA TBA,3
20295,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20295,ARCH 532,INTRO TO DIGITAL VISUAL & COMM,"Finley, Dawn M.; Satterfield, Blair H.",10:00AM - 12:30PM F DCH Sym II Lab,3
20296,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20296,ARCH 600,M. ARCH. I INTERNSHIP,"El-Dahdah, Fares", TBA TBA,1 TO 15
20297,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20297,ARCH 602,ARCHITECTURAL PROBLEMS,"Jimenez, Carlos",1:00PM - 6:00PM MWF TBA TBA,10 OR 12
20298,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20298,ARCH 602,ARCHITECTURAL PROBLEMS,"Last, Nana D.",1:00PM - 6:00PM MWF TBA TBA,10 OR 12
20299,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20299,ARCH 602,ARCHITECTURAL PROBLEMS,"Lee, Clover S.",1:00PM - 6:00PM MWF TBA TBA,10 OR 12
22097,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=22097,ARCH 602,ARCHITECTURAL PROBLEMS,"Waldheim, Charles",1:00PM - 6:00PM MWF TBA TBA,10 OR 12
20300,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20300,ARCH 610,"HIST, THEORY & STRUCTR: PARIS","Fitzsimons, Juan K.; Casbarian, John J.", TBA TBA,6
20301,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20301,ARCH 613,SUSTAINABLE DESIGN,"Taylor, Rives T.",7:00PM - 9:30PM R ANH 117,3
20302,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20302,ARCH 616,DESIGN & CONSTRUCTION PROJECT,"Bryson, Barbara White",6:15PM - 9:30PM M MCN 218,3
20304,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20304,ARCH 620,ARCHITECTURAL PROBLEMS,"Fitzsimons, Juan K.; Casbarian, John J.", TBA TBA,10
20306,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20306,ARCH 623,PROF&MGMT IN ARCH PRACTICE,"Fleishacker, Alan L.; Furr, James E.",4:00PM - 5:20PM TR ABL 123,3
20307,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20307,ARCH 634,BUILDING WORKSHOP II,"Samuels, Danny M.; Grenader, Nonya S.",10:50AM - 12:05PM TS ANH 148,3
20308,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20308,ARCH 635,ARCH COMPUTER GRAPHIC OVERVIEW,"Albers, Andrew S.",6:30PM - 7:45PM TR ANH 210,3
20309,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20309,ARCH 646,ARCHITECTURE AND THE CITY II,"El-Dahdah, Fares",2:30PM - 3:50PM TR ANH 117,3
20311,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20311,ARCH 657,AFFORDABLE HOUSING,"Lord, Tom F.",2:30PM - 3:50PM TR ANH 148,3
20312,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20312,ARCH 658,CAST MODERNITY,"Oliver, Douglas E.",9:00AM - 11:30AM F ANH 117,3
20313,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20313,ARCH 668,SEM: TECHNOLOGY AND SOCIETY,"Kwinter, Sanford N.",10:00AM - 12:00PM M ANH 148,3
20314,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20314,ARCH 674,THE JOY OF MATERIALS,"Jimenez, Carlos",9:00AM - 11:30AM M ANH 117,3
22873,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=22873,ARCH 678,MEAN GREEN MACHINE,"Lee, Clover S.",9:30AM - 12:00PM W TBA TBA,3
20315,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20315,ARCH 684,CONCEPTUAL ART & ARCH,"Last, Nana D.",9:30AM - 12:00PM F TBA TBA,3
20316,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20316,ARCH 686,INTERPRETING BUILDINGS,"El-Dahdah, Fares",9:30AM - 12:00PM W ANH 148,3
20317,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20317,ARCH 692,PROBLEMS IN KNOWLEDGE & DESIGN,"Kwinter, Sanford N.",5:30PM - 8:00PM T ANH 117,3
20318,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20318,ARCH 700,PRACTICUM,,,3
20319,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20319,ARCH 702,PRE-THESIS PREPARATION,"Pope, Albert H.",9:30AM - 11:30AM W ANH 210,3
20320,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20320,ARCH 706,WRITTEN THESIS,,,13
20321,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20321,ARCH 711,SPECIAL PROJECTS,, TBA TBA,1 TO 9
20322,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20322,ARCH 711,SPECIAL PROJECTS,,,1 TO 9
20323,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=20323,ARCH 800,GRADUATE RESEARCH,, TBA TBA,3 TO 12
22313,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200820&p_crn=22313,ARTS 101,DRAWING FOR THE NON ART MAJOR,"Smith, George",1:00PM - 4:00PM MW SEW 413,3
