CRN,URL,Course,Title,Instructors,Course Meeting,Credits
21560,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=21560,AFSC 102,FOUNDATION OF THE USAF II,,"8:00AM - 8:50AM M TBA TBA
4:00PM - 5:59PM W TBA TBA",2
21561,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=21561,AFSC 102,FOUNDATION OF THE USAF II,,"2:00PM - 2:50PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",2
25430,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=25430,AFSC 102,FOUNDATION OF THE USAF II,,"10:00AM - 10:50AM F TBA TBA
4:00PM - 5:59PM W TBA TBA",2
21565,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=21565,AFSC 202,EVOLUTION OF AIR POWER II,,"9:00AM - 9:50AM M TBA TBA
4:00PM - 5:59PM W TBA TBA",2
21566,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=21566,AFSC 202,EVOLUTION OF AIR POWER II,,"3:00PM - 3:59PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",2
21649,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=21649,AFSC 302,AIR FORCE LEADERSHIP STUDY II,,"11:30AM - 2:29PM T TBA TBA
4:00PM - 5:59PM W TBA TBA",3
20865,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=20865,AFSC 402,NATIONAL SECURITY AFFAIRS II,,"10:00AM - 12:50PM W TBA TBA
4:00PM - 5:59PM W TBA TBA",3
20301,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=20301,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Henry, Tim",9:00AM - 9:50AM MWF HRG 125,3
20538,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=20538,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Englebretson, Robert E.",9:25AM - 10:40AM TR HRG 100,3
23999,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=23999,ANTH 201,INTRO TO SOCIAL/CULTURAL ANTH,"Wool, Zoe H.",9:25AM - 10:40AM TR SEW 305,3
20953,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=20953,ANTH 212,PERSPECTIVES ON MODERN ASIA,"Lewis, Steven W.; McCarty, Michael B.",1:00PM - 2:15PM TR BKH 116,3
24690,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24690,ANTH 305,HISTORICAL LINGUISTICS,"Oko, Christina W.",9:25AM - 10:40AM TR HRG 125,3
25184,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=25184,ANTH 313,LANGUAGE AND CULTURE,"Oko, Christina W.",1:00PM - 2:15PM TR HRG 125,3
20766,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=20766,ANTH 323,INTRODUCTION TO PHONOLOGY,"Henry, Tim",11:00AM - 11:50AM MWF HRG 125,3
25125,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=25125,ANTH 334,CULTURE AND IDENTITY IN BRAZIL,"Gomes de Ceballos, Viviane",11:00AM - 11:50AM MWF MLC 104,3
24963,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24963,ANTH 354,DISABILITY AND GENDERED BODIES,"Wool, Zoe H.",2:30PM - 4:59PM T SEW 562,3
20302,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=20302,ANTH 362,ARCHAEOLOGICAL FLD TECHNIQUES,"Fleisher, Jeffrey B.",2:00PM - 4:29PM W SEW 103,3
24956,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24956,ANTH 366,"SCIENCE, LOCAL AND GLOBAL","Lowrie, Ian",10:50AM - 12:05PM TR SEW 562,3
25282,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=25282,ANTH 374,ASIAN PREHISTORY,"Costa, August G.",6:00PM - 7:15PM TR SEW 560,3
25412,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=25412,ANTH 376,ART AND ACTIVISM,"Sharim, Yehuda",10:50AM - 12:05PM TR HRZ 212,3
25175,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=25175,ANTH 378,MEMORY AND PLACE IN CINEMA,"Hamadeh, Shirine T.; Oukaderova, Lida",1:00PM - 5:00PM T HRG 126,4
20593,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=20593,ANTH 381,MEDICAL ANTHROPOLOGY,"Mitchell, Beverly M.",1:00PM - 2:15PM TR SEW 562,3
24952,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24952,ANTH 386,"MEDICINE, FOOD, AND HEALTH","Mitchell, Beverly M.",1:00PM - 3:29PM W HUM 328,3
23024,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=23024,ANTH 400,GLOBAL URBAN LAB - ISTANBUL,"Georges, Eugenia",5:00PM - 6:15PM TR SEW 562,3
21494,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=21494,ANTH 404,INDEPENDENT STUDY,"Faubion, Jim", TBA TBA,1 TO 9
20303,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=20303,ANTH 404,INDEPENDENT STUDY,"Georges, Eugenia", TBA TBA,1 TO 9
24938,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24938,ANTH 404,INDEPENDENT STUDY,"Howe, Cymene", TBA TBA,1 TO 9
24224,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24224,ANTH 404,INDEPENDENT STUDY,"McIntosh, Susan K.", TBA TBA,1 TO 9
24939,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24939,ANTH 404,INDEPENDENT STUDY,"Wool, Zoe H.", TBA TBA,1 TO 9
24940,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24940,ANTH 404,INDEPENDENT STUDY,"Boyer, Dominic C.", TBA TBA,1 TO 9
24941,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24941,ANTH 404,INDEPENDENT STUDY,"Mitchell, Beverly M.", TBA TBA,1 TO 9
21501,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=21501,ANTH 404,INDEPENDENT STUDY,"Fleisher, Jeffrey B.", TBA TBA,1 TO 9
24925,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24925,ANTH 405,MUSEUM INTERNSHIP,"McIntosh, Susan K.", TBA TBA,3
25284,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=25284,ANTH 422,INFRASTRUCTURES AND POWER,"Boyer, Dominic C.",5:00PM - 7:59PM M SEW 562,3
24924,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24924,ANTH 458,HUMAN OSTEOLOGY,"McIntosh, Susan K.",2:30PM - 3:45PM TR SEW 103,3
21495,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=21495,ANTH 491,DIRECTED HONORS RESEARCH,"Faubion, Jim", TBA TBA,3
21499,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=21499,ANTH 491,DIRECTED HONORS RESEARCH,"Georges, Eugenia", TBA TBA,3
24942,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24942,ANTH 491,DIRECTED HONORS RESEARCH,"Howe, Cymene", TBA TBA,3
20891,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=20891,ANTH 491,DIRECTED HONORS RESEARCH,"McIntosh, Susan K.", TBA TBA,3
24943,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24943,ANTH 491,DIRECTED HONORS RESEARCH,"Wool, Zoe H.", TBA TBA,3
20889,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=20889,ANTH 491,DIRECTED HONORS RESEARCH,"Boyer, Dominic C.", TBA TBA,3
24944,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24944,ANTH 491,DIRECTED HONORS RESEARCH,"Mitchell, Beverly M.", TBA TBA,3
21502,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=21502,ANTH 491,DIRECTED HONORS RESEARCH,"Fleisher, Jeffrey B.", TBA TBA,3
24936,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201620&p_crn=24936,ANTH 494,CAPSTONE PREPARATION,"Mitchell, Beverly M.; Festa, Elizabeth A.",5:00PM - 5:59PM W SEW 562,1
