CRN,URL,Course,Title,Instructors,Course Meeting,Credits
21292,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=21292,ACCO 305,INTRODUCTION TO ACCOUNTING,"Zeff, Stephen A.",7:00PM - 8:15PM MW BUS 214,3
21293,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=21293,ACCO 305,INTRODUCTION TO ACCOUNTING,"Zeff, Stephen A.",8:00AM - 9:15AM TR BUS 214,3
21294,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=21294,ACCO 406,MANAGEMENT ACCOUNTING,"Mandel, James P.",9:25AM - 10:40AM TR BUS 217,3
20213,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=20213,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Crosswhite, Katherine M.",10:00AM - 10:50AM MWF HE 100,3
20217,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=20217,ANTH 201,SOCIAL/CULTURAL ANTHROPOLOGY,"Placas, Aimee J.; Riedel, Brian S.",9:25AM - 10:40AM TR BL 131,3
20219,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=20219,ANTH 203,INTRO TO PHYSICAL ANTHROPOLOGY,"McIntosh, Susan K.",2:30PM - 3:50PM TR SH 207B,3
21794,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=21794,ANTH 235,NANOTECH: CONTENT AND CONTEXT,"Kulinowski, Kristen M.; Hutchinson, John S.; Kelty, Christopher M.",9:25AM - 10:40AM TR BB 102,3
21855,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=21855,ANTH 280,ANTHROPOLOGY:THE MIDDLE EAST,"Ossman, Susan M.",2:30PM - 3:50PM TR HANS 201,3
20323,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=20323,ANTH 301,PHONETICS,"Crosswhite, Katherine M.",1:00PM - 1:50PM MWF TBA TBA,3
21950,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=21950,ANTH 305,HISTORICAL LINGUISTICS,"Bowern, Claire L.",10:50AM - 12:05PM TR RH 106,3
20324,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=20324,ANTH 313,LANGUAGE AND CULTURE,"Tyler, Stephen A.",9:25AM - 10:40AM TR SH 309,3
20325,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=20325,ANTH 314,GENETICS: SCIENCE AND SOCIETY,"McIntosh, Susan K.; Novotny, Alma M.; Landecker, Hannah L.",10:50AM - 12:05PM TR HZ 210,3
20225,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=20225,ANTH 316,CULTURAL ANALYSIS,"Samli, Sherife A.; Potoczniak, Anthony G.",9:00AM - 9:50AM MWF SH 207B,3
21856,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=21856,ANTH 368,PRIMATOLOGY,"Nisbett, Richard A.",1:00PM - 2:20PM TR SH 562,3
21858,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=21858,ANTH 383,HUMAN ADAPTATION,"Nisbett, Richard A.",9:25AM - 10:40AM TR KH 105,3
20231,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200510&p_crn=20231,ANTH 402,SYNTAX AND SEMANTICS,"Kemmer, Suzanne E.",9:25AM - 10:40AM TR HE 125,3
