CRN,URL,Course,Title,Instructors,Course Meeting,Credits
21277,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=21277,ACCO 305,INTRODUCTION TO ACCOUNTING,"Castor Brooks, Gerri",7:15PM - 8:30PM MW MCN 212,3
21278,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=21278,ACCO 305,INTRODUCTION TO ACCOUNTING,"Castor Brooks, Gerri",7:15PM - 8:30PM TR MCN 212,3
21755,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=21755,ACCO 498,INDEPENDENT STUDY,,,3
20114,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20114,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Niedzielski, Nancy A.",10:00AM - 10:50AM MWF ABL 131,3
20204,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20204,ANTH 298,"BIOTECHNOLOGY, 1900 TO NOW","Landecker, Hannah L.",4:00PM - 5:20PM TR RZR 123,3
20116,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20116,ANTH 300,LINGUISTIC ANALYSIS,"Englebretson, Robert E.",11:00AM - 11:50AM MWF RZR 123,3
20209,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20209,ANTH 307,ANTHROPOLOGICAL DIRECTIONS,"Faubion, Jim",2:30PM - 3:50PM TR SEW 560,3
20211,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20211,ANTH 314,GENETICS: SCIENCE AND SOCIETY,,10:50AM - 12:05PM TR SEW 303,3
20213,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20213,ANTH 319,SYMBOLISM AND POWER,"Ninetto, Amy",10:30AM - 12:00PM MW SEW 560,3
20118,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20118,ANTH 323,INTRODUCTION TO PHONOLOGY,"Crosswhite, Katherine M.",2:00PM - 2:50PM MWF HUM 118,3
20121,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20121,ANTH 362,ARCHAEOLOGICAL FLD TECHNIQUES,"McIntosh, Roderick J.",2:00PM - 5:00PM W SEW 103,3
20123,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20123,ANTH 380,"CULT, SECURITY, & HUMAN RIGHTS","Chivens, Thomas H.",1:00PM - 2:20PM TR SEW 305,3
20125,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20125,ANTH 404,INDEPENDENT STUDY,"Marcus, George E.", TBA TBA,1 TO 9
20127,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20127,ANTH 404,INDEPENDENT STUDY,"Faubion, Jim", TBA TBA,1 TO 9
20129,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20129,ANTH 404,INDEPENDENT STUDY,"Georges, Eugenia", TBA TBA,1 TO 9
20134,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20134,ANTH 404,INDEPENDENT STUDY,"Ninetto, Amy", TBA TBA,1 TO 9
20135,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20135,ANTH 404,INDEPENDENT STUDY,"McIntosh, Roderick J.", TBA TBA,1 TO 9
20137,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=200620&p_crn=20137,ANTH 404,INDEPENDENT STUDY,"McIntosh, Susan K.", TBA TBA,1 TO 9
