CRN,URL,Course,Title,Instructors,Course Meeting,Credits
16940,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16940,COLL 200,TEACHING PRACTICUM - BROWN,"Comer, Krista", TBA TBA,1
16941,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16941,COLL 200,TEACHING PRACTICUM - DUNCAN,"Duno-Gottberg, Luis", TBA TBA,1
16942,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16942,COLL 200,TEACHING PRACTICUM - HANSZEN,"Griffin, Rob", TBA TBA,1
16943,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16943,COLL 200,TEACHING PRACTICUM - JONES,"Achard, Michel J.", TBA TBA,1
16944,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16944,COLL 200,TEACHING PRACTICUM - LOVETT,"Pasquali, Matteo", TBA TBA,1
16945,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16945,COLL 200,TEACHING PRACTICUM - MARTEL,"Loch-Temzelides, Ted P.", TBA TBA,1
16946,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16946,COLL 200,TEACHING PRACTICUM - MCMURTRY,"Al-Zand, Karim A.", TBA TBA,1
16947,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16947,COLL 200,TEACHING PRACTICUM - WILL RICE,"Gorman, Bridget K.", TBA TBA,1
16948,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16948,COLL 200,TEACHING PRACTICUM - SID RICH,"Sawyer, Dale S.", TBA TBA,1
16949,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16949,COLL 200,TEACHING PRACTICUM - WIESS,"Byrd, Alexander X.", TBA TBA,1
18234,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18234,COLL 200,TEACHING PRACT FYF PEER GUIDES,"Crear, Shelah F.", TBA TBA,1
16934,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16934,COLL 201,INTRODUCTION TO LAW,"Ramirez, Rudy",7:00PM - 9:59PM M HUM 119,3
17142,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=17142,COLL 202,COOKING WITH CHEF ROGER,"Elkhouri, Roger E.",6:00PM - 8:29PM R SSV KITCHN,1
18810,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18810,COLL 210,INTRO TO BASIC WEB PROGRAMMING,"Barnett, Robert M.",6:30PM - 8:29PM W DCC 113,1
17164,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=17164,COLL 299,SCIENTIA SCIENCE & CULTURE,"Kemmer, Suzanne E.",4:00PM - 5:15PM T TBA TBA,1
18725,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18725,COLL 300,PEDAGOGY FOR STDNT INSTRUCTORS,"Byrd, Alexander X.; Sawyer, Dale S.; Gorman, Bridget K.",4:00PM - 5:29PM W HUM 117,1
11748,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=11748,COMP 100,INTRO COMPUTING & INFO SYS,"Greiner, John D.",9:00AM - 9:50AM MWF DCH Sym II Lab,3
13592,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=13592,COMP 140,COMPUTATIONAL THINKING,"Rixner, Scott",10:50AM - 12:05PM TR BRK 101,4
14933,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=14933,COMP 140,COMPUTATIONAL THINKING,"Rixner, Scott",2:30PM - 3:45PM TR BRK 101,4
