CRN,URL,Course,Title,Instructors,Course Meeting,Credits
30120,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30120,POLI 800,PH.D. RESEARCH AND THESIS,"Morgan, Cliff", TBA TBA,9
30121,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30121,POLI 800,PH.D. RESEARCH AND THESIS,"Stein, Robert M.", TBA TBA,9
30122,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30122,POLI 800,PH.D. RESEARCH AND THESIS,"Stevenson, Randolph T.", TBA TBA,9
30123,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30123,POLI 800,PH.D. RESEARCH AND THESIS,"Stoll, Richard J.", TBA TBA,9
31323,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31323,POLI 800,PH.D. RESEARCH AND THESIS,"Fang, Songying", TBA TBA,9
31947,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31947,POLI 800,PH.D. RESEARCH AND THESIS,"Homola, Jonathan", TBA TBA,9
31943,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31943,POLI 800,PH.D. RESEARCH AND THESIS,"Hayes, Matthew J.", TBA TBA,9
31944,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31944,POLI 800,PH.D. RESEARCH AND THESIS,"Dezzani Huff, Connor M.", TBA TBA,9
31942,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31942,POLI 800,PH.D. RESEARCH AND THESIS,"O'Brien, Diana Z.", TBA TBA,9
31946,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31946,POLI 800,PH.D. RESEARCH AND THESIS,"Torres Pacheco, Michelle", TBA TBA,9
31945,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=31945,POLI 800,PH.D. RESEARCH AND THESIS,"Alford, John R.", TBA TBA,9
30062,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30062,PSYC 485,UG SUPERVISED RESEARCH,"Beier, Margaret E.", TBA TBA,1 TO 6
30063,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30063,PSYC 485,UG SUPERVISED RESEARCH,"Byrne, Michael D.", TBA TBA,1 TO 6
30064,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30064,PSYC 485,UG SUPERVISED RESEARCH,"Dannemiller, Jim", TBA TBA,1 TO 6
30065,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30065,PSYC 485,UG SUPERVISED RESEARCH,"Zimmerman, Carissa A.", TBA TBA,1 TO 6
30066,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202030&p_crn=30066,PSYC 485,UG SUPERVISED RESEARCH,"Fagundes, Christopher P.", TBA TBA,1 TO 6
