CRN,URL,Course,Title,Instructors,Course Meeting,Credits
23180,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23180,BIOC 611,RESEARCH SEMINAR,"Phillips, George N.", TBA TBA,1
24262,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=24262,BIOC 611,RESEARCH SEMINAR,"Segatori, Laura", TBA TBA,1
23181,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23181,BIOC 611,RESEARCH SEMINAR,"Shamoo, Yousif", TBA TBA,1
23182,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23182,BIOC 611,RESEARCH SEMINAR,"Silberg, Joff", TBA TBA,1
23183,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23183,BIOC 611,RESEARCH SEMINAR,"Stern, Michael", TBA TBA,1
23184,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23184,BIOC 611,RESEARCH SEMINAR,"Stewart, Charles R.", TBA TBA,1
23185,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23185,BIOC 611,RESEARCH SEMINAR,"Tao, Yizhi J.", TBA TBA,1
23186,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23186,BIOC 611,RESEARCH SEMINAR,"Wagner, Daniel S.", TBA TBA,1
23187,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23187,BIOC 611,RESEARCH SEMINAR,"Zhong, Weiwei", TBA TBA,1
23974,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23974,BIOC 611,RESEARCH SEMINAR,"Warmflash, Aryeh", TBA TBA,1
23215,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23215,BIOC 611,RESEARCH SEMINAR,"Harrington, Daniel A.; Farach-Carson, Cindy", TBA TBA,1
23789,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23789,BIOC 611,RESEARCH SEMINAR,"Tao, Yizhi J.; Zhong, Weiwei", TBA TBA,1
23790,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23790,BIOC 611,RESEARCH SEMINAR,"Levine, Herbert; Farach-Carson, Cindy", TBA TBA,1
23791,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23791,BIOC 611,RESEARCH SEMINAR,"Papadopoulos, Pamela C.; Carson, Daniel D.", TBA TBA,1
20905,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20905,BIOC 701,GRADUATE LAB RESEARCH I,"Braam, Janet", TBA TBA,2 TO 4
20906,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20906,BIOC 702,GRADUATE LAB RESEARCH II,"Braam, Janet", TBA TBA,2 TO 4
20907,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=20907,BIOC 800,BCB GRADUATE RESEARCH,"Braam, Janet", TBA TBA,1 TO 15
23074,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23074,BIOC 800,BCB GRADUATE RESEARCH,"Bartel, Bonnie", TBA TBA,1 TO 15
23075,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23075,BIOC 800,BCB GRADUATE RESEARCH,"Beckingham, Kathleen M.", TBA TBA,1 TO 15
23076,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23076,BIOC 800,BCB GRADUATE RESEARCH,"Bennett, Matthew", TBA TBA,1 TO 15
23077,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23077,BIOC 800,BCB GRADUATE RESEARCH,"Braam, Janet", TBA TBA,1 TO 15
23078,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23078,BIOC 800,BCB GRADUATE RESEARCH,"Carson, Daniel D.", TBA TBA,1 TO 15
23079,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23079,BIOC 800,BCB GRADUATE RESEARCH,"Farach-Carson, Cindy", TBA TBA,1 TO 15
23080,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23080,BIOC 800,BCB GRADUATE RESEARCH,"Gustin, Michael", TBA TBA,1 TO 15
23081,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201520&p_crn=23081,BIOC 800,BCB GRADUATE RESEARCH,"Lwigale, Peter Y.", TBA TBA,1 TO 15
