CRN,URL,Course,Title,Instructors,Course Meeting,Credits
24313,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24313,AAAS 300,WRITING BLACK LIVES,"Washington, Bryan",2:45PM - 5:25PM M FULLY ONLINE,3
24664,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24664,AAAS 600,AF & AFAM STUDIES COLLOQUIUM,"Pinn, Anthony B.", FULLY ONLINE,0
20431,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20431,AFSC 102,FOUNDATION OF THE USAF II,,"8:00AM - 8:59AM T OFF CAMPUS
2:30PM - 4:20PM W OFF CAMPUS",2
20432,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20432,AFSC 102,FOUNDATION OF THE USAF II,,"12:00PM - 12:50PM W OFF CAMPUS
2:30PM - 4:20PM W OFF CAMPUS",2
20433,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20433,AFSC 202,EVOLUTION OF AIR POWER II,,"9:00AM - 9:59AM T OFF CAMPUS
2:30PM - 4:20PM W OFF CAMPUS",2
20434,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20434,AFSC 202,EVOLUTION OF AIR POWER II,,"1:00PM - 1:50PM W OFF CAMPUS
2:30PM - 4:20PM W OFF CAMPUS",2
20442,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20442,AFSC 302,AIR FORCE LEADERSHIP STUDY II,,"8:00AM - 10:59AM W OFF CAMPUS
2:30PM - 4:20PM W OFF CAMPUS",3
20288,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20288,AFSC 402,NATIONAL SECURITY AFFAIRS II,,"10:00AM - 12:50PM W OFF CAMPUS
2:30PM - 4:20PM W OFF CAMPUS",3
23779,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23779,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Manker, Jonathan",11:00AM - 11:55AM MWF FULLY ONLINE,3
24622,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24622,ANTH 212,PERSPECTIVES ON MODERN ASIA,"Cheuk, Ka-Kin",9:40AM - 11:00AM TR FULLY ONLINE,3
24756,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24756,ANTH 238,DIRECTED STUDY,"Fleisher, Jeffrey B.", TBA TBA,3
21746,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=21746,ANTH 301,PHONETICS,"Manker, Jonathan",1:30PM - 2:25PM MWF HRZ AMP,3
22556,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=22556,ANTH 305,HISTORICAL LINGUISTICS,"Manker, Jonathan",9:45AM - 10:40AM MWF HUM 328,3
23636,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23636,ANTH 312,THE ARCHAEOLOGY OF AFRICA,"Prendergast, Mary E.",9:40AM - 11:00AM TR SEW 301,3
24166,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24166,ANTH 314,SHIPS,"Gunel, Gokce",4:50PM - 7:30PM T FULLY ONLINE,3
23638,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23638,ANTH 317,REVOLUTIONS AND UTOPIAS,"Boyer, Dominic C.",1:30PM - 4:10PM M FULLY ONLINE,3
24044,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24044,ANTH 332,SOCIAL LIFE OF CLEAN ENERGY,"Boyer, Dominic C.",4:00PM - 6:40PM W FULLY ONLINE,3
22976,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=22976,ANTH 380,GLOBAL HEALTH JUSTICE,"Mitchell, Beverly M.",1:30PM - 4:10PM T FULLY ONLINE,3
23640,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23640,ANTH 381,MEDICAL ANTHROPOLOGY,"Varvarezou, Dimitra",1:30PM - 4:10PM W FULLY ONLINE,3
24713,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24713,ANTH 389,ARCHAEOLOGY OF FOOD,"Morgan, Molly",12:15PM - 1:10PM MWF SEW 133,3
23642,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23642,ANTH 391,SPECULATIVE FUTURES,"Howe, Cymene",1:30PM - 4:10PM T FULLY ONLINE,3
23644,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23644,ANTH 392,ANCIENT MESOAMERICA,"Morgan, Molly",11:20AM - 12:40PM TR PCF 4,3
23645,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23645,ANTH 398,ETHNOGRAPHIC RESEARCH,"Gunel, Gokce",4:00PM - 6:40PM M FULLY ONLINE,3
23647,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23647,ANTH 404,INDEPENDENT STUDY,"Howe, Cymene", TBA TBA,1 TO 9
23648,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23648,ANTH 404,INDEPENDENT STUDY,"Boyer, Dominic C.", TBA TBA,1 TO 9
22007,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=22007,ANTH 404,INDEPENDENT STUDY,"Mitchell, Beverly M.", TBA TBA,1 TO 9
20419,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20419,ANTH 404,INDEPENDENT STUDY,"Fleisher, Jeffrey B.", TBA TBA,1 TO 9
23649,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23649,ANTH 404,INDEPENDENT STUDY,"Morgan, Molly", TBA TBA,1 TO 9
23650,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23650,ANTH 404,INDEPENDENT STUDY,"Gunel, Gokce", TBA TBA,1 TO 9
23651,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23651,ANTH 404,INDEPENDENT STUDY,"Prendergast, Mary E.", TBA TBA,1 TO 9
23652,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23652,ANTH 460,ADVANCED ARCHAEOLOGICAL THEORY,"Fleisher, Jeffrey B.",1:30PM - 2:50PM TR SEW 133,3
24113,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24113,ANTH 477,INTERACTIONS IN HEALTHCARE,"Varvarezou, Dimitra",1:30PM - 4:10PM F FULLY ONLINE,3
23654,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23654,ANTH 491,DIRECTED HONORS RESEARCH,"Howe, Cymene", TBA TBA,3
23655,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23655,ANTH 491,DIRECTED HONORS RESEARCH,"Boyer, Dominic C.", TBA TBA,3
22031,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=22031,ANTH 491,DIRECTED HONORS RESEARCH,"Mitchell, Beverly M.", TBA TBA,3
20420,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20420,ANTH 491,DIRECTED HONORS RESEARCH,"Fleisher, Jeffrey B.", TBA TBA,3
23656,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23656,ANTH 491,DIRECTED HONORS RESEARCH,"Morgan, Molly", TBA TBA,3
23657,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23657,ANTH 491,DIRECTED HONORS RESEARCH,"Gunel, Gokce", TBA TBA,3
23658,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23658,ANTH 491,DIRECTED HONORS RESEARCH,"Prendergast, Mary E.", TBA TBA,3
24419,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24419,ANTH 495,ANTHROPOLOGY CAPSTONE,"Georges, Eugenia", TBA TBA,3
23659,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23659,ANTH 495,ANTHROPOLOGY CAPSTONE,"Howe, Cymene", TBA TBA,3
24672,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24672,ANTH 495,ANTHROPOLOGY CAPSTONE,"Visweswaran, Kamala", TBA TBA,3
24420,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24420,ANTH 495,ANTHROPOLOGY CAPSTONE,"Boyer, Dominic C.", TBA TBA,3
22032,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=22032,ANTH 495,ANTHROPOLOGY CAPSTONE,"Mitchell, Beverly M.", TBA TBA,3
20544,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20544,ANTH 495,ANTHROPOLOGY CAPSTONE,"Fleisher, Jeffrey B.", TBA TBA,3
22440,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=22440,ANTH 495,ANTHROPOLOGY CAPSTONE,"Morgan, Molly", TBA TBA,3
23660,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23660,ANTH 495,ANTHROPOLOGY CAPSTONE,"Gunel, Gokce", TBA TBA,3
23661,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23661,ANTH 507,ANTHRO FROM 2ND WW-PRESENT,"Howe, Cymene",1:30PM - 4:10PM R FULLY ONLINE,3
23637,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23637,ANTH 512,THE ARCHAEOLOGY OF AFRICA,"Prendergast, Mary E.",9:40AM - 11:00AM TR SEW 301,3
24219,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24219,ANTH 514,SHIPS,"Gunel, Gokce",4:50PM - 7:30PM T FULLY ONLINE,3
23639,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23639,ANTH 517,REVOLUTIONS AND UTOPIAS,"Boyer, Dominic C.",1:30PM - 4:10PM M FULLY ONLINE,3
24046,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24046,ANTH 532,SOCIAL LIFE OF CLEAN ENERGY,"Boyer, Dominic C.",4:00PM - 6:40PM W FULLY ONLINE,3
23641,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23641,ANTH 581,MEDICAL ANTHROPOLOGY,"Varvarezou, Dimitra",1:30PM - 4:10PM W FULLY ONLINE,3
24715,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24715,ANTH 589,ARCHAEOLOGY OF FOOD,"Morgan, Molly",12:15PM - 1:10PM MWF SEW 133,3
23643,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23643,ANTH 591,SPECULATIVE FUTURES,"Howe, Cymene",1:30PM - 4:10PM T FULLY ONLINE,3
23646,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23646,ANTH 598,ETHNOGRAPHIC RESEARCH,"Gunel, Gokce",4:00PM - 6:40PM M FULLY ONLINE,3
23662,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23662,ANTH 600,INDEPENDENT STUDY,"Howe, Cymene", TBA TBA,1 TO 9
24938,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24938,ANTH 600,INDEPENDENT STUDY,"Ballestero, Andrea", TBA TBA,1 TO 9
20877,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20877,ANTH 600,INDEPENDENT STUDY,"Visweswaran, Kamala", TBA TBA,1 TO 9
23663,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23663,ANTH 600,INDEPENDENT STUDY,"Boyer, Dominic C.", TBA TBA,1 TO 9
20878,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20878,ANTH 600,INDEPENDENT STUDY,"Fleisher, Jeffrey B.", TBA TBA,1 TO 9
23664,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23664,ANTH 600,INDEPENDENT STUDY,"Gunel, Gokce", TBA TBA,1 TO 9
23665,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23665,ANTH 600,INDEPENDENT STUDY,"Prendergast, Mary E.", TBA TBA,1 TO 9
24661,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24661,ANTH 600,INDEPENDENT STUDY,"Li, Lan A.", TBA TBA,1 TO 9
23653,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23653,ANTH 660,ADVANCED ARCHAEOLOGICAL THEORY,"Fleisher, Jeffrey B.",1:30PM - 2:50PM TR SEW 133,3
24757,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=24757,ANTH 677,DIRECTED STUDY,"Fleisher, Jeffrey B.", TBA TBA,3
21135,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=21135,ANTH 800,RESEARCH AND THESIS,"Faubion, Jim", TBA TBA,3 TO 9
21137,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=21137,ANTH 800,RESEARCH AND THESIS,"Georges, Eugenia", TBA TBA,3 TO 9
20141,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=20141,ANTH 800,RESEARCH AND THESIS,"Howe, Cymene", TBA TBA,3 TO 9
22441,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=22441,ANTH 800,RESEARCH AND THESIS,"Ballestero, Andrea", TBA TBA,3 TO 9
21139,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=21139,ANTH 800,RESEARCH AND THESIS,"Boyer, Dominic C.", TBA TBA,3 TO 9
23666,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=23666,ANTH 800,RESEARCH AND THESIS,"Fleisher, Jeffrey B.", TBA TBA,3 TO 9
22223,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202120&p_crn=22223,APPL 007,VISITING RESEARCH,"Hazzard, Kaden", TBA TBA,0
