CRN,URL,Course,Title,Instructors,Course Meeting,Credits
23250,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23250,ANTH 404,INDEPENDENT STUDY,"Visweswaran, Kamala", TBA TBA,1 TO 9
22381,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22381,ANTH 404,INDEPENDENT STUDY,"Boyer, Dominic C.", TBA TBA,1 TO 9
24064,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24064,ANTH 404,INDEPENDENT STUDY,"Gershon, Ilana", TBA TBA,1 TO 9
20321,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20321,ANTH 404,INDEPENDENT STUDY,"Fleisher, Jeffrey B.", TBA TBA,1 TO 9
22382,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22382,ANTH 404,INDEPENDENT STUDY,"Morgan, Molly", TBA TBA,1 TO 9
22383,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22383,ANTH 404,INDEPENDENT STUDY,"Gunel, Gokce", TBA TBA,1 TO 9
22384,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22384,ANTH 404,INDEPENDENT STUDY,"Prendergast, Mary E.", TBA TBA,1 TO 9
24250,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24250,ANTH 430,WHEN HUMAN RIGHTS FAIL,"Estrella, Amarilys",1:00PM - 3:30PM T TBD TBA,3
23167,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23167,ANTH 444,ANTHROPOLOGY AND MADNESS,"Fietz, Helena",9:25AM - 10:40AM TR TBD TBA,3
24065,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24065,ANTH 450,INTERNATIONAL RSCH EXPERIENCE,"Georges, Eugenia; Quinn, Timothy J.",7:00PM - 9:30PM R TBD TBA,3
24066,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24066,ANTH 460,ADVANCED ARCHAEOLOGICAL THEORY,"Fleisher, Jeffrey B.",2:30PM - 3:45PM TR TBD TBA,3
23252,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23252,ANTH 491,DIRECTED HONORS RESEARCH,"Massie, Victoria M.", TBA TBA,3
23253,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23253,ANTH 491,DIRECTED HONORS RESEARCH,"Georges, Eugenia", TBA TBA,3
23251,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23251,ANTH 491,DIRECTED HONORS RESEARCH,"Estrella, Amarilys", TBA TBA,3
24068,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24068,ANTH 491,DIRECTED HONORS RESEARCH,"McIntosh, Susan K.", TBA TBA,3
23254,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23254,ANTH 491,DIRECTED HONORS RESEARCH,"Visweswaran, Kamala", TBA TBA,3
22386,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22386,ANTH 491,DIRECTED HONORS RESEARCH,"Boyer, Dominic C.", TBA TBA,3
24069,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24069,ANTH 491,DIRECTED HONORS RESEARCH,"Gershon, Ilana", TBA TBA,3
20322,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20322,ANTH 491,DIRECTED HONORS RESEARCH,"Fleisher, Jeffrey B.", TBA TBA,3
22387,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22387,ANTH 491,DIRECTED HONORS RESEARCH,"Morgan, Molly", TBA TBA,3
22388,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22388,ANTH 491,DIRECTED HONORS RESEARCH,"Gunel, Gokce", TBA TBA,3
22389,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22389,ANTH 491,DIRECTED HONORS RESEARCH,"Prendergast, Mary E.", TBA TBA,3
23257,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23257,ANTH 495,ANTHROPOLOGY CAPSTONE,"Massie, Victoria M.", TBA TBA,3
22690,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22690,ANTH 495,ANTHROPOLOGY CAPSTONE,"Georges, Eugenia", TBA TBA,3
23258,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23258,ANTH 495,ANTHROPOLOGY CAPSTONE,"Estrella, Amarilys", TBA TBA,3
24070,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24070,ANTH 495,ANTHROPOLOGY CAPSTONE,"McIntosh, Susan K.", TBA TBA,3
22747,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22747,ANTH 495,ANTHROPOLOGY CAPSTONE,"Visweswaran, Kamala", TBA TBA,3
22691,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22691,ANTH 495,ANTHROPOLOGY CAPSTONE,"Boyer, Dominic C.", TBA TBA,3
24071,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24071,ANTH 495,ANTHROPOLOGY CAPSTONE,"Gershon, Ilana", TBA TBA,3
20422,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20422,ANTH 495,ANTHROPOLOGY CAPSTONE,"Fleisher, Jeffrey B.", TBA TBA,3
21787,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21787,ANTH 495,ANTHROPOLOGY CAPSTONE,"Morgan, Molly", TBA TBA,3
22391,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22391,ANTH 495,ANTHROPOLOGY CAPSTONE,"Gunel, Gokce", TBA TBA,3
23259,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23259,ANTH 495,ANTHROPOLOGY CAPSTONE,"Prendergast, Mary E.", TBA TBA,3
24058,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24058,ANTH 512,THE ARCHAEOLOGY OF AFRICA,"Prendergast, Mary E.",2:00PM - 3:15PM MW TBD TBA,3
24060,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24060,ANTH 516,BLACK DECOLONIAL FEMINISMS,"Estrella, Amarilys",1:00PM - 3:30PM W TBD TBA,3
22862,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22862,ANTH 541,MUSEUMS AND HERITAGE,"McIntosh, Susan K.; Dib, Lina",1:00PM - 2:15PM TR TBD TBA,3
24227,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24227,ANTH 556,QUEER ANTHROPOLOGY,"Fietz, Helena",4:00PM - 6:30PM T TBD TBA,3
22864,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22864,ANTH 562,ARCHAEOLOGICAL FLD TECHNIQUES,"Morgan, Molly",12:00PM - 2:30PM F TBA TBA,3
22379,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22379,ANTH 581,MEDICAL ANTHROPOLOGY,"Massie, Victoria M.",10:50AM - 12:05PM TR TBD TBA,3
24062,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24062,ANTH 589,ARCHAEOLOGY OF FOOD,"Morgan, Molly",10:50AM - 12:05PM TR TBD TBA,3
23339,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23339,ANTH 598,ETHNOGRAPHIC RESEARCH,"Gunel, Gokce",4:00PM - 6:30PM M TBD TBA,3
23260,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23260,ANTH 600,INDEPENDENT STUDY,"Massie, Victoria M.", TBA TBA,1 TO 9
23261,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23261,ANTH 600,INDEPENDENT STUDY,"Georges, Eugenia", TBA TBA,1 TO 9
22393,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22393,ANTH 600,INDEPENDENT STUDY,"Howe, Cymene", TBA TBA,1 TO 9
22799,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22799,ANTH 600,INDEPENDENT STUDY,"Estrella, Amarilys", TBA TBA,1 TO 9
24072,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24072,ANTH 600,INDEPENDENT STUDY,"McIntosh, Susan K.", TBA TBA,1 TO 9
20672,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20672,ANTH 600,INDEPENDENT STUDY,"Visweswaran, Kamala", TBA TBA,1 TO 9
22394,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22394,ANTH 600,INDEPENDENT STUDY,"Boyer, Dominic C.", TBA TBA,1 TO 9
24073,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24073,ANTH 600,INDEPENDENT STUDY,"Gershon, Ilana", TBA TBA,1 TO 9
20673,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20673,ANTH 600,INDEPENDENT STUDY,"Fleisher, Jeffrey B.", TBA TBA,1 TO 9
22395,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22395,ANTH 600,INDEPENDENT STUDY,"Gunel, Gokce", TBA TBA,1 TO 9
22396,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22396,ANTH 600,INDEPENDENT STUDY,"Prendergast, Mary E.", TBA TBA,1 TO 9
24139,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24139,ANTH 602,PROPOSAL WRITING SEMINAR,"Georges, Eugenia",4:00PM - 6:30PM W TBD TBA,3
24251,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24251,ANTH 630,WHEN HUMAN RIGHTS FAIL,"Estrella, Amarilys",1:00PM - 3:30PM T TBD TBA,3
23203,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23203,ANTH 644,ANTHROPOLOGY AND MADNESS,"Fietz, Helena",9:25AM - 10:40AM TR TBD TBA,3
24067,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24067,ANTH 660,ADVANCED ARCHAEOLOGICAL THEORY,"Fleisher, Jeffrey B.",2:30PM - 3:45PM TR TBD TBA,3
20853,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20853,ANTH 800,RESEARCH AND THESIS,"Massie, Victoria M.", TBA TBA,3 TO 9
20855,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20855,ANTH 800,RESEARCH AND THESIS,"Georges, Eugenia", TBA TBA,3 TO 9
20113,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20113,ANTH 800,RESEARCH AND THESIS,"Howe, Cymene", TBA TBA,3 TO 9
21788,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21788,ANTH 800,RESEARCH AND THESIS,"Estrella, Amarilys", TBA TBA,3 TO 9
24074,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24074,ANTH 800,RESEARCH AND THESIS,"McIntosh, Susan K.", TBA TBA,3 TO 9
23262,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23262,ANTH 800,RESEARCH AND THESIS,"Visweswaran, Kamala", TBA TBA,3 TO 9
20857,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20857,ANTH 800,RESEARCH AND THESIS,"Boyer, Dominic C.", TBA TBA,3 TO 9
24075,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24075,ANTH 800,RESEARCH AND THESIS,"Gershon, Ilana", TBA TBA,3 TO 9
22397,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22397,ANTH 800,RESEARCH AND THESIS,"Fleisher, Jeffrey B.", TBA TBA,3 TO 9
23263,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23263,ANTH 800,RESEARCH AND THESIS,"Gunel, Gokce", TBA TBA,3 TO 9
23264,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23264,ANTH 800,RESEARCH AND THESIS,"Prendergast, Mary E.", TBA TBA,3 TO 9
21677,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21677,APPL 007,VISITING RESEARCH,"Hazzard, Kaden", TBA TBA,0
21678,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21678,APPL 007,VISITING RESEARCH,"Zhu, Hanyu", TBA TBA,0
21679,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21679,APPL 007,VISITING RESEARCH,"Igoshin, Oleg", TBA TBA,0
21789,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21789,APPL 007,VISITING RESEARCH,"Pimpinelli, Alberto F.", TBA TBA,0
22629,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22629,APPL 007,VISITING RESEARCH,"Pimpinelli, Alberto F.", TBA TBA,0
22630,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22630,APPL 007,VISITING RESEARCH,"Kono, Junichiro", TBA TBA,0
24055,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=24055,APPL 500,INTRO APPL PHYS,"Kono, Junichiro", TBA TBA,3
21680,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21680,APPL 750,INTERNATIONAL RESEARCH INTERN,,,3
20431,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20431,APPL 800,RESEARCH AND THESIS,"Tkaczyk, Tomasz", TBA TBA,1 TO 15
20892,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20892,APPL 800,RESEARCH AND THESIS,"Kemere, Caleb T.", TBA TBA,1 TO 15
20893,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20893,APPL 800,RESEARCH AND THESIS,"Nevidomskyy, Andriy", TBA TBA,1 TO 15
20894,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20894,APPL 800,RESEARCH AND THESIS,"Raphael, Rob", TBA TBA,1 TO 15
20895,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20895,APPL 800,RESEARCH AND THESIS,"Grande-Allen, K. Jane", TBA TBA,1 TO 15
20896,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20896,APPL 800,RESEARCH AND THESIS,"Levine, Herbert", TBA TBA,1 TO 15
20897,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20897,APPL 800,RESEARCH AND THESIS,"Pitkow, Xaq", TBA TBA,1 TO 15
20898,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20898,APPL 800,RESEARCH AND THESIS,"Wong, Michael S.", TBA TBA,1 TO 15
20899,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20899,APPL 800,RESEARCH AND THESIS,"Robinson, Jacob T.", TBA TBA,1 TO 15
20900,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20900,APPL 800,RESEARCH AND THESIS,"Halas, Naomi", TBA TBA,1 TO 15
20901,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20901,APPL 800,RESEARCH AND THESIS,"Kelly, Kevin F.", TBA TBA,1 TO 15
20902,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20902,APPL 800,RESEARCH AND THESIS,"Kono, Junichiro", TBA TBA,1 TO 15
20903,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20903,APPL 800,RESEARCH AND THESIS,"Han, Yimo", TBA TBA,1 TO 15
20904,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20904,APPL 800,RESEARCH AND THESIS,"Mohite, Aditya D.", TBA TBA,1 TO 15
20905,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20905,APPL 800,RESEARCH AND THESIS,"Igoshin, Oleg", TBA TBA,1 TO 15
20906,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20906,APPL 800,RESEARCH AND THESIS,"Gustavsson, Anna-Karin E.", TBA TBA,1 TO 15
20907,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20907,APPL 800,RESEARCH AND THESIS,"Tour, James M.", TBA TBA,1 TO 15
20908,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20908,APPL 800,RESEARCH AND THESIS,"Alabastri, Alessandro", TBA TBA,1 TO 15
20909,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20909,APPL 800,RESEARCH AND THESIS,"Ajayan, Pulickel M.", TBA TBA,1 TO 15
20910,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20910,APPL 800,RESEARCH AND THESIS,"Chen, Songtao", TBA TBA,1 TO 15
20911,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20911,APPL 800,RESEARCH AND THESIS,"Zhu, Hanyu", TBA TBA,1 TO 15
20912,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20912,APPL 800,RESEARCH AND THESIS,"Natelson, Doug", TBA TBA,1 TO 15
20913,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20913,APPL 800,RESEARCH AND THESIS,"Hulet, Randy", TBA TBA,1 TO 15
20914,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20914,APPL 800,RESEARCH AND THESIS,"Szablowski, Jerzy", TBA TBA,1 TO 15
20915,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20915,APPL 800,RESEARCH AND THESIS,"Killian, Thomas C.", TBA TBA,1 TO 15
20916,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20916,APPL 800,RESEARCH AND THESIS,"Nordlander, Peter J.", TBA TBA,1 TO 15
21078,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21078,APPL 800,RESEARCH AND THESIS,"Landes, Christy F.", TBA TBA,1 TO 15
21079,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21079,APPL 800,RESEARCH AND THESIS,"Naik, Gururaj V.", TBA TBA,1 TO 15
21080,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21080,APPL 800,RESEARCH AND THESIS,"Veeraraghavan, Ashok", TBA TBA,1 TO 15
21308,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21308,APPL 800,RESEARCH AND THESIS,"Luan, Lan", TBA TBA,1 TO 15
21363,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21363,APPL 800,RESEARCH AND THESIS,"Link, Stephan", TBA TBA,1 TO 15
21681,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21681,APPL 800,RESEARCH AND THESIS,"Wolynes, Peter", TBA TBA,1 TO 15
21682,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21682,APPL 800,RESEARCH AND THESIS,"Morosan, Emilia", TBA TBA,1 TO 15
21683,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21683,APPL 800,RESEARCH AND THESIS,"Kolomeisky, Anatoly B.", TBA TBA,1 TO 15
22730,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22730,APPL 800,RESEARCH AND THESIS,"Pagano, Guido", TBA TBA,1 TO 15
22734,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22734,APPL 800,RESEARCH AND THESIS,"Xie, Chong", TBA TBA,1 TO 15
22735,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22735,APPL 800,RESEARCH AND THESIS,"Verduzco, Rafael", TBA TBA,1 TO 15
22736,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22736,APPL 800,RESEARCH AND THESIS,"Yi, Ming", TBA TBA,1 TO 15
22737,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22737,APPL 800,RESEARCH AND THESIS,"Chan, Anthony A.", TBA TBA,1 TO 15
22740,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22740,APPL 800,RESEARCH AND THESIS,"Tang, Ming", TBA TBA,1 TO 15
23610,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23610,APPL 800,RESEARCH AND THESIS,"Huang, Shengxi", TBA TBA,1 TO 15
23700,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23700,APPL 800,RESEARCH AND THESIS,, TBA TBA,1 TO 15
23701,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23701,APPL 800,RESEARCH AND THESIS,, TBA TBA,1 TO 15
23716,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23716,APPL 800,RESEARCH AND THESIS,, TBA TBA,1 TO 15
21376,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21376,ARAB 142,FIRST YEAR ARABIC II,"Elsherbiny, Hossam A.",9:00AM - 9:50AM MWF TBD TBA,3
22068,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22068,ARAB 264,SECOND YEAR ARABIC II,"Elsherbiny, Hossam A.",10:00AM - 10:50AM MWF TBD TBA,3
23781,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23781,ARAB 302,THIRD YEAR ARABIC II,"Elsherbiny, Hossam A.",11:00AM - 11:50AM MWF TBD TBA,3
20019,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20019,ARCH 102,PRINCIPLES OF ARCHITECTURE II,"Colopy, Andrew K.",1:00PM - 5:00PM MWF TBA TBA,6
22612,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=22612,ARCH 102,PRINCIPLES OF ARCHITECTURE II,"Samuels, Danny M.",1:00PM - 5:00PM MWF TBA TBA,6
23653,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=23653,ARCH 102,PRINCIPLES OF ARCHITECTURE II,,1:00PM - 5:00PM MWF TBA TBA,6
20020,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=20020,ARCH 202,PRINCIPLES OF ARCHITECTURE IV,"Schaum, Troy",1:00PM - 5:00PM MWF TBA TBA,6
21364,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202320&p_crn=21364,ARCH 202,PRINCIPLES OF ARCHITECTURE IV,"Tsang, Maggie",1:00PM - 5:00PM MWF TBA TBA,6
