CRN,URL,Course,Title,Instructors,Course Meeting,Credits
30001,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30001,ANTH 800,RESEARCH AND THESIS,"Faubion, Jim", TBA TBA,3 TO 9
30182,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30182,APPL 800,RESEARCH AND THESIS,, TBA TBA,1 TO 15
30217,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30217,ARCH 700,PRACTICUM,, TBA TBA,3
30002,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30002,ARCH 711,SPECIAL PROJECTS,"Wittenberg, Gordon G.", TBA TBA,1 TO 9
30226,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30226,BIOC 216,DISCUSSION SECTION TEACHING,"Matthews, Kathleen S.", TBA TBA,1
30197,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30197,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Cates, Susan", TBA TBA,1 TO 4
30198,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30198,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Beckingham, Kathleen M.", TBA TBA,1 TO 4
30212,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30212,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Braam, Janet", TBA TBA,1 TO 4
30199,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30199,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Papadopoulos, Pamela C.", TBA TBA,1 TO 4
30200,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30200,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Gustin, Michael", TBA TBA,1 TO 4
30201,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30201,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Silberg, Joff", TBA TBA,1 TO 4
30219,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30219,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Wagner, Daniel S.", TBA TBA,1 TO 4
30202,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30202,BIOC 310,IND RES FOR BIOC UNDERGRADS,"Zhong, Weiwei", TBA TBA,1 TO 4
30116,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30116,BIOC 587,SEM 1ST YR BIOCHEM-CELL BIOL,"Eich, Elizabeth A.",9:00AM - 12:00PM R HNZ 207,3
30178,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30178,BIOC 777,VISITING RESEARCH TRAINEE,, TBA TBA,0
30131,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30131,BIOC 800,BCB GRADUATE RESEARCH,"Bartel, Bonnie", TBA TBA,1 TO 15
30139,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30139,BIOC 800,BCB GRADUATE RESEARCH,"Beckingham, Kathleen M.", TBA TBA,1 TO 15
30140,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30140,BIOC 800,BCB GRADUATE RESEARCH,"Bennett, Matthew", TBA TBA,1 TO 15
30141,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30141,BIOC 800,BCB GRADUATE RESEARCH,"Braam, Janet", TBA TBA,1 TO 15
30142,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30142,BIOC 800,BCB GRADUATE RESEARCH,"Carson, Daniel D.", TBA TBA,1 TO 15
30143,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30143,BIOC 800,BCB GRADUATE RESEARCH,"Farach-Carson, Cindy", TBA TBA,1 TO 15
30144,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30144,BIOC 800,BCB GRADUATE RESEARCH,"Gustin, Michael", TBA TBA,1 TO 15
30145,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30145,BIOC 800,BCB GRADUATE RESEARCH,"Lwigale, Peter Y.", TBA TBA,1 TO 15
30146,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30146,BIOC 800,BCB GRADUATE RESEARCH,"Matsuda, Seiichi P.", TBA TBA,1 TO 15
30221,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201430&p_crn=30221,BIOC 800,BCB GRADUATE RESEARCH,"McNew, James A.", TBA TBA,1 TO 15
