CRN,URL,Course,Title,Instructors,Course Meeting,Credits
15158,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=15158,ANTH 490,DIRECTED HONORS RESEARCH,"Ballestero, Andrea", TBA TBA,1 TO 3
10891,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10891,ANTH 490,DIRECTED HONORS RESEARCH,"McIntosh, Susan K.", TBA TBA,1 TO 3
13860,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=13860,ANTH 490,DIRECTED HONORS RESEARCH,"Wool, Zoe H.", TBA TBA,1 TO 3
10892,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10892,ANTH 490,DIRECTED HONORS RESEARCH,"Boyer, Dominic C.", TBA TBA,1 TO 3
10893,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10893,ANTH 490,DIRECTED HONORS RESEARCH,"Fleisher, Jeffrey B.", TBA TBA,1 TO 3
15764,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=15764,ANTH 493,SENIOR RESEARCH PREPARATION,"Wool, Zoe H.; Festa, Elizabeth A.",4:00PM - 4:50PM W HUM 120,1
16367,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16367,ANTH 506,HIST OF ANTHROPOLOGICAL IDEAS,"Faubion, Jim",2:00PM - 4:30PM M SEW 560,3
17483,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17483,ANTH 541,MUSEUMS AND HERITAGE,"McIntosh, Susan K.; Hopkins, John",2:30PM - 3:45PM TR RZR 304,3
16360,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16360,ANTH 549,THE ANTHROPOLOGY OF ETHICS,"Faubion, Jim",1:00PM - 2:15PM TR SEW 305,3
17051,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17051,ANTH 581,MEDICAL ANTHROPOLOGY,"Mitchell, Beverly M.",1:00PM - 2:15PM TR SEW 562,3
16731,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16731,ANTH 589,ARCHAEOLOGY OF FOOD,"Morgan, Molly",1:00PM - 1:50PM MWF SEW 562,3
16368,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16368,ANTH 600,INDEPENDENT STUDY,"Faubion, Jim", TBA TBA,1 TO 9
10238,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10238,ANTH 600,INDEPENDENT STUDY,"Georges, Eugenia", TBA TBA,1 TO 9
15698,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=15698,ANTH 600,INDEPENDENT STUDY,"Howe, Cymene", TBA TBA,1 TO 9
15160,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=15160,ANTH 600,INDEPENDENT STUDY,"Ballestero, Andrea", TBA TBA,1 TO 9
13864,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=13864,ANTH 600,INDEPENDENT STUDY,"McIntosh, Susan K.", TBA TBA,1 TO 9
13865,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=13865,ANTH 600,INDEPENDENT STUDY,"Wool, Zoe H.", TBA TBA,1 TO 9
10895,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10895,ANTH 600,INDEPENDENT STUDY,"Boyer, Dominic C.", TBA TBA,1 TO 9
10599,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10599,ANTH 600,INDEPENDENT STUDY,"Fleisher, Jeffrey B.", TBA TBA,1 TO 9
13531,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=13531,ANTH 601,GR PROSEMINAR IN ANTHROPOLOGY,"Boyer, Dominic C.; Howe, Cymene",2:00PM - 4:29PM W SEW 562,3
16157,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16157,ANTH 800,RESEARCH AND THESIS,"Faubion, Jim", TBA TBA,3 TO 9
16158,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16158,ANTH 800,RESEARCH AND THESIS,"Georges, Eugenia", TBA TBA,3 TO 9
10239,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10239,ANTH 800,RESEARCH AND THESIS,"Howe, Cymene", TBA TBA,3 TO 9
16159,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16159,ANTH 800,RESEARCH AND THESIS,"Ballestero, Andrea", TBA TBA,3 TO 9
16160,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16160,ANTH 800,RESEARCH AND THESIS,"McIntosh, Susan K.", TBA TBA,3 TO 9
16161,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16161,ANTH 800,RESEARCH AND THESIS,"Wool, Zoe H.", TBA TBA,3 TO 9
16162,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16162,ANTH 800,RESEARCH AND THESIS,"Boyer, Dominic C.", TBA TBA,3 TO 9
16163,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16163,ANTH 800,RESEARCH AND THESIS,"Fleisher, Jeffrey B.", TBA TBA,3 TO 9
16288,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16288,APPL 007,VISITING RESEARCH,"Pimpinelli, Alberto F.", TBA TBA,0
16289,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16289,APPL 007,VISITING RESEARCH,"Killian, Thomas C.", TBA TBA,0
16290,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16290,APPL 007,VISITING RESEARCH,"Natelson, Doug", TBA TBA,0
16291,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16291,APPL 007,VISITING RESEARCH,"Kono, Junichiro", TBA TBA,0
17575,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17575,APPL 007,VISITING RESEARCH,"Pimpinelli, Alberto F.", TBA TBA,0
17576,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17576,APPL 007,VISITING RESEARCH,"Killian, Thomas C.", TBA TBA,0
17577,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17577,APPL 007,VISITING RESEARCH,"Natelson, Doug", TBA TBA,0
17578,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17578,APPL 007,VISITING RESEARCH,"Kono, Junichiro", TBA TBA,0
12003,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=12003,APPL 800,RESEARCH AND THESIS,"Ajayan, Pulickel M.", TBA TBA,1 TO 15
14661,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14661,APPL 800,RESEARCH AND THESIS,"Dunning, Barry", TBA TBA,1 TO 15
14662,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14662,APPL 800,RESEARCH AND THESIS,"Pimpinelli, Alberto F.", TBA TBA,1 TO 15
14663,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14663,APPL 800,RESEARCH AND THESIS,"Foster, Matthew", TBA TBA,1 TO 15
14664,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14664,APPL 800,RESEARCH AND THESIS,"Senftle, Thomas P.", TBA TBA,1 TO 15
14665,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14665,APPL 800,RESEARCH AND THESIS,"Halas, Naomi", TBA TBA,1 TO 15
14666,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14666,APPL 800,RESEARCH AND THESIS,"Hirasaki, George J.; Chapman, Walter G.", TBA TBA,1 TO 15
14667,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14667,APPL 800,RESEARCH AND THESIS,"Hulet, Randy", TBA TBA,1 TO 15
14668,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14668,APPL 800,RESEARCH AND THESIS,"Kelly, Kevin F.", TBA TBA,1 TO 15
14669,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14669,APPL 800,RESEARCH AND THESIS,"Killian, Thomas C.", TBA TBA,1 TO 15
14670,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14670,APPL 800,RESEARCH AND THESIS,"Kono, Junichiro", TBA TBA,1 TO 15
14671,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14671,APPL 800,RESEARCH AND THESIS,"Landes, Christy F.", TBA TBA,1 TO 15
14672,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14672,APPL 800,RESEARCH AND THESIS,"Ma, Jianpeng", TBA TBA,1 TO 15
14673,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14673,APPL 800,RESEARCH AND THESIS,"Merenyi, Erzsebet", TBA TBA,1 TO 15
14674,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14674,APPL 800,RESEARCH AND THESIS,"Wong, Michael S.", TBA TBA,1 TO 15
14675,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14675,APPL 800,RESEARCH AND THESIS,"Natelson, Doug", TBA TBA,1 TO 15
14676,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14676,APPL 800,RESEARCH AND THESIS,"Niu, Fenglin", TBA TBA,1 TO 15
14677,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14677,APPL 800,RESEARCH AND THESIS,"Nordlander, Peter J.", TBA TBA,1 TO 15
14678,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14678,APPL 800,RESEARCH AND THESIS,"Pasquali, Matteo", TBA TBA,1 TO 15
14679,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14679,APPL 800,RESEARCH AND THESIS,"Richards-Kortum, Rebecca R.", TBA TBA,1 TO 15
14680,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14680,APPL 800,RESEARCH AND THESIS,"Robinson, Jacob T.", TBA TBA,1 TO 15
14681,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14681,APPL 800,RESEARCH AND THESIS,"Levine, Herbert", TBA TBA,1 TO 15
14682,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14682,APPL 800,RESEARCH AND THESIS,"Naik, Gururaj V.", TBA TBA,1 TO 15
14683,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14683,APPL 800,RESEARCH AND THESIS,"Tkaczyk, Tomasz", TBA TBA,1 TO 15
14684,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14684,APPL 800,RESEARCH AND THESIS,"Tour, James M.", TBA TBA,1 TO 15
14685,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14685,APPL 800,RESEARCH AND THESIS,"Raphael, Rob", TBA TBA,1 TO 15
14686,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14686,APPL 800,RESEARCH AND THESIS,"Yakobson, Boris I.", TBA TBA,1 TO 15
15096,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=15096,APPL 800,RESEARCH AND THESIS,"Igoshin, Oleg", TBA TBA,1 TO 15
15097,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=15097,APPL 800,RESEARCH AND THESIS,"de Hoop, Maarten V.", TBA TBA,1 TO 15
15098,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=15098,APPL 800,RESEARCH AND THESIS,"Scuseria, Gustavo E.", TBA TBA,1 TO 15
15099,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=15099,APPL 800,RESEARCH AND THESIS,"Veeraraghavan, Ashok", TBA TBA,1 TO 15
15556,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=15556,APPL 800,RESEARCH AND THESIS,"Grande-Allen, K. Jane", TBA TBA,1 TO 15
15952,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=15952,APPL 800,RESEARCH AND THESIS,"Deem, Michael W.", TBA TBA,1 TO 15
17470,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17470,APPL 800,RESEARCH AND THESIS,,,1 TO 15
17369,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17369,ARAB 141,FIRST YEAR ARABIC I,"Al-Maqtari, Al-Maq",6:00PM - 7:15PM MW RZR 304,3
11246,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=11246,ARCH 101,PRINCIPLES OF ARCHITECTURE I,"Vassallo Fernandez, Jesus",1:00PM - 4:50PM MWF TBA TBA,6
13781,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=13781,ARCH 105,"ENVIRONMENT, CULTURE & SOCIETY","Boyer, Dominic C.; Pope, Albert H.; Morton, Timothy",1:00PM - 2:15PM TR SEW 303,3
10135,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10135,ARCH 201,PRINCIPLES OF ARCHITECTURE III,"Mazzocca, Piergianna",1:00PM - 4:50PM MWF TBA TBA,6
17444,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17444,ARCH 201,PRINCIPLES OF ARCHITECTURE III,"Casbarian, John J.",1:00PM - 4:50PM MWF TBA TBA,6
17250,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17250,ARCH 207,TECHNOLOGY I,"Wittenberg, Gordon G.; Costanza, David N.",2:30PM - 3:45PM TR ANH 117,3
17014,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17014,ARCH 225,HISTORY & THEORY I (INTRO),"Geiser, Reto",9:25AM - 10:40AM TR ANH 117,3
10136,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10136,ARCH 301,INTERMEDIATE PROBLEMS ARCH I,"Wamble, Mark S.",1:00PM - 4:50PM MWF TBA TBA,6
17445,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17445,ARCH 301,INTERMEDIATE PROBLEMS ARCH I,"Costanza, David N.",1:00PM - 4:50PM MWF TBA TBA,6
16690,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16690,ARCH 311,HOUSTON ARCHITECTURE,"Fox, Stephen",1:00PM - 2:15PM TR ANH 117,3
10138,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10138,ARCH 313,CASE STUDIES IN SUSTAIN DESIGN,"Taylor, Rives T.",7:00PM - 9:30PM R ANH 117,3
11249,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=11249,ARCH 314,TECHNOLOGY III,"Wittenberg, Gordon G.",4:00PM - 5:15PM TR ANH 117,3
11995,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=11995,ARCH 327,RICE BUILDING WORKSHOP,"Samuels, Danny M.","9:00AM - 12:00PM S TBA TBA
11:00AM - 12:00PM W TBA TBA",3 OR 4
11253,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=11253,ARCH 346,HISTORY & THEORY III 1890-1968,"Colman, Scott W.",10:50AM - 12:05PM TR ANH 117,3
16691,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16691,ARCH 350, INTRO TO LANDSCAPE ARCH,"Albers, Andrew S.; Alfaro, Ernesto D.",7:00PM - 8:15PM TR ANH 210,3
16692,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16692,ARCH 350,HOUSE,"Grenader, Nonya S.",1:00PM - 3:30PM T ANH 230,3
17377,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17377,ARCH 350,INTRODUCTORY ARCHITECTURE SEM,"Spieler, Christof T.; Chapa, Mandi",9:00AM - 12:00PM F TBA TBA,3
10139,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10139,ARCH 353,PHOTO FOR ARCHITECTS,"White, Frank S.",10:30AM - 11:50AM MW ANH 148,3
16387,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16387,ARCH 359,CINEMAS OF URBAN ALIENATION,"Oukaderova, Lida; Lopez Duran, Maria Fabiola",1:00PM - 5:00PM R HRG 126,4
10140,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10140,ARCH 401,ADVANCED TOPICS ARCHITECTURE,"Pope, Albert H.",1:00PM - 4:50PM MWF TBA TBA,6
17446,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17446,ARCH 401,ADVANCED TOPICS ARCHITECTURE,"Hight, Christopher",1:00PM - 4:50PM MWF TBA TBA,6
17517,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17517,ARCH 403,DEGREE PROJECT SEMINAR,"Manthripragada, Ajay N.",7:00PM - 9:30PM T ANH 148,3
11247,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=11247,ARCH 403,DEGREE PROJECT SEMINAR,"Mazzocca, Piergianna",7:00PM - 9:30PM T ANH 230,3
17379,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17379,ARCH 412,"POLITICS,RACE,& RESIS IN CITY","Schmidt, Sebastian",4:00PM - 5:15PM TR ANH 210,3
10727,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10727,ARCH 423,PROF&MGMT IN ARCH PRACTICE,"Fleishacker, Alan L.",2:30PM - 3:45PM TR SEW 305,3
16693,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16693,ARCH 450,TALL TIMBERS,"Vassallo Fernandez, Jesus",1:00PM - 3:30PM R ANH 230,3
16698,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16698,ARCH 450,URBANISM: ARCH AND THE CITY,"Lerup, Lars G.",9:30AM - 12:00PM W ANH 230,3
17251,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17251,ARCH 450,PLIABLE,"Finley, Dawn M.",1:00PM - 3:30PM R ANH 230,3
16694,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16694,ARCH 455,HOUSE&URBAN PROG:ISSUES POLICY,"Lord, Tom F.",1:00PM - 2:15PM TR ANH 148,3
10141,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10141,ARCH 461,SPECIAL PROJECTS,"Hight, Christopher", TBA TBA,1 TO 9
16272,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16272,ARCH 491,RE LAB:DEVELOP DESIGN CONSTR,"Cannady, William T.; Thomsen, Charles B.; Christopoulos, Andreas D.",2:30PM - 3:45PM TR MCN 217,3
14432,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=14432,ARCH 500,PRECEPTORSHIP PROGRAM,"Casbarian, John J.", TBA TBA,1 TO 15
10143,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10143,ARCH 501,CORE DESIGN STUDIO I,"Witte, Ronald R.",1:00PM - 5:59PM MWF TBA TBA,10
10145,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10145,ARCH 503,CORE DESIGN STUDIO III,"Finley, Dawn M.",1:00PM - 5:59PM MWF TBA TBA,10
17447,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17447,ARCH 503,CORE DESIGN STUDIO III,"Jimenez, Carlos",1:00PM - 5:59PM MWF TBA TBA,10
17448,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17448,ARCH 503,CORE DESIGN STUDIO III,"Manthripragada, Ajay N.",1:00PM - 5:59PM MWF TBA TBA,10
17252,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17252,ARCH 507,TECHNOLOGY I,"Wittenberg, Gordon G.; Costanza, David N.",2:30PM - 3:45PM TR ANH 117,3
11250,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=11250,ARCH 514,TECHNOLOGY III,"Wittenberg, Gordon G.",4:00PM - 5:15PM TR ANH 117,3
17015,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17015,ARCH 525,HISTORY & THEORY I (INTRO),"Geiser, Reto",9:25AM - 10:40AM TR ANH 117,3
16695,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=16695,ARCH 550,CULLINAN SEMINAR,,,3
11002,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=11002,ARCH 600,M. ARCH. I INTERNSHIP,"Wittenberg, Gordon G.", TBA TBA,1 TO 15
10149,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=10149,ARCH 601,ARCHITECTURAL PROBLEMS:STUDIO,"Schaum, Troy",1:00PM - 5:59PM MWF TBA TBA,10
17449,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17449,ARCH 601,ARCHITECTURAL PROBLEMS:STUDIO,"Colopy, Andrew K.",1:00PM - 5:59PM MWF TBA TBA,10
17450,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17450,ARCH 601,ARCHITECTURAL PROBLEMS:STUDIO,"Chang, Michelle",1:00PM - 5:50PM MWF TBA TBA,10
17451,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201810&p_crn=17451,ARCH 601,ARCHITECTURAL PROBLEMS:STUDIO,"Cannady, William T.; Oliver, Douglas E.",1:00PM - 5:59PM MWF TBA TBA,10
